% Time Stamp, Integration Time, Reference Current,Diode 1, Diode 2, Diode 3, Diode 4, Diode 5, Diode 6, Diode 7, Diode 8,
2024-May-20_14:06:44.740, 8mS, 80nA,119,161,191,214,148,95,111,2597, 
2024-May-20_14:06:44.870, 8mS, 80nA,115,158,188,210,147,93,110,2465, 
2024-May-20_14:06:44.990, 8mS, 80nA,116,159,189,212,147,94,110,2510, 
2024-May-20_14:06:45.120, 8mS, 80nA,116,159,189,211,147,94,110,2499, 
2024-May-20_14:06:45.240, 8mS, 80nA,116,158,188,210,147,94,110,2476, 
2024-May-20_14:06:45.370, 8mS, 80nA,120,162,191,215,149,96,111,2622, 
2024-May-20_14:06:45.490, 8mS, 80nA,117,159,189,211,147,94,110,2536, 
2024-May-20_14:06:45.620, 8mS, 80nA,115,158,188,210,146,93,109,2458, 
2024-May-20_14:06:45.740, 8mS, 80nA,120,161,191,214,148,95,111,2601, 
2024-May-20_14:06:45.870, 8mS, 80nA,114,157,187,209,146,93,109,2448, 
2024-May-20_14:06:45.990, 8mS, 80nA,114,157,187,209,146,93,109,2447, 
2024-May-20_14:06:46.120, 8mS, 80nA,119,160,189,211,147,94,110,2590, 
2024-May-20_14:06:46.240, 8mS, 80nA,114,157,187,209,145,93,109,2455, 
2024-May-20_14:06:46.370, 8mS, 80nA,117,159,189,212,147,94,110,2513, 
2024-May-20_14:06:46.490, 8mS, 80nA,119,160,189,212,147,95,110,2607, 
2024-May-20_14:06:46.620, 8mS, 80nA,115,157,187,209,146,93,109,2471, 
2024-May-20_14:06:46.740, 8mS, 80nA,116,158,188,211,147,94,110,2486, 
2024-May-20_14:06:46.870, 8mS, 80nA,117,158,188,210,146,94,110,2519, 
2024-May-20_14:06:46.990, 8mS, 80nA,114,157,187,210,146,93,109,2451, 
2024-May-20_14:06:47.120, 8mS, 80nA,119,160,189,212,147,95,110,2586, 
2024-May-20_14:06:47.240, 8mS, 80nA,117,158,188,210,146,94,110,2535, 
2024-May-20_14:06:47.370, 8mS, 80nA,114,157,187,209,147,94,110,2531, 
2024-May-20_14:06:47.490, 8mS, 80nA,117,159,189,212,147,94,110,2548, 
2024-May-20_14:06:47.620, 8mS, 80nA,114,156,186,209,145,93,109,2439, 
2024-May-20_14:06:47.740, 8mS, 80nA,114,157,187,209,146,93,109,2492, 
2024-May-20_14:06:47.871, 8mS, 80nA,119,160,189,212,147,95,110,2594, 
2024-May-20_14:06:47.991, 8mS, 80nA,115,157,187,209,145,93,109,2466, 
2024-May-20_14:06:48.121, 8mS, 80nA,115,157,187,210,146,93,109,2481, 
2024-May-20_14:06:48.241, 8mS, 80nA,120,160,190,213,147,95,110,2610, 
2024-May-20_14:06:48.371, 8mS, 80nA,114,157,187,209,146,93,109,2451, 
2024-May-20_14:06:48.491, 8mS, 80nA,115,157,187,209,146,93,109,2461, 
2024-May-20_14:06:48.621, 8mS, 80nA,117,158,187,210,146,94,109,2535, 
2024-May-20_14:06:48.741, 8mS, 80nA,114,156,186,209,145,93,109,2440, 
2024-May-20_14:06:48.871, 8mS, 80nA,118,160,189,213,147,95,110,2573, 
2024-May-20_14:06:48.991, 8mS, 80nA,117,158,188,210,146,94,109,2555, 
2024-May-20_14:06:49.121, 8mS, 80nA,114,156,186,208,147,94,110,2519, 
2024-May-20_14:06:49.241, 8mS, 80nA,117,159,189,212,147,94,110,2543, 
2024-May-20_14:06:49.371, 8mS, 80nA,114,156,186,208,145,93,109,2458, 
2024-May-20_14:06:49.491, 8mS, 80nA,116,158,188,211,146,94,109,2495, 
2024-May-20_14:06:49.621, 8mS, 80nA,119,160,189,212,147,95,110,2604, 
2024-May-20_14:06:49.741, 8mS, 80nA,115,157,186,209,145,93,109,2473, 
2024-May-20_14:06:49.871, 8mS, 80nA,115,157,187,210,147,95,110,2596, 
2024-May-20_14:06:49.991, 8mS, 80nA,119,160,189,212,147,95,110,2597, 
2024-May-20_14:06:50.121, 8mS, 80nA,114,156,186,209,145,93,109,2439, 
2024-May-20_14:06:50.241, 8mS, 80nA,114,157,187,209,147,94,110,2567, 
2024-May-20_14:06:50.371, 8mS, 80nA,117,158,188,210,146,94,109,2534, 
2024-May-20_14:06:50.491, 8mS, 80nA,113,156,186,208,145,93,109,2423, 
2024-May-20_14:06:50.621, 8mS, 80nA,117,158,188,211,146,94,109,2535, 
2024-May-20_14:06:50.748, 8mS, 80nA,118,159,188,211,146,94,110,2563, 
2024-May-20_14:06:50.870, 8mS, 80nA,115,157,187,210,146,93,109,2483, 
2024-May-20_14:06:50.990, 8mS, 80nA,119,160,189,212,147,95,110,2600, 
2024-May-20_14:06:51.120, 8mS, 80nA,115,157,186,208,145,93,109,2469, 
2024-May-20_14:06:51.240, 8mS, 80nA,115,157,187,209,145,93,109,2468, 
2024-May-20_14:06:51.371, 8mS, 80nA,119,160,189,212,146,93,109,2514, 
2024-May-20_14:06:51.491, 8mS, 80nA,115,157,187,209,145,93,109,2489, 
2024-May-20_14:06:51.621, 8mS, 80nA,119,160,189,212,147,95,110,2587, 
2024-May-20_14:06:51.741, 8mS, 80nA,119,160,189,213,147,95,110,2600, 
2024-May-20_14:06:51.871, 8mS, 80nA,114,156,186,208,145,92,108,2439, 
2024-May-20_14:06:51.991, 8mS, 80nA,118,159,189,212,147,95,110,2565, 
2024-May-20_14:06:52.122, 8mS, 80nA,118,158,188,210,146,94,109,2565, 
2024-May-20_14:06:52.242, 8mS, 80nA,114,156,186,208,145,92,108,2441, 
2024-May-20_14:06:52.372, 8mS, 80nA,117,159,188,211,147,95,110,2597, 
2024-May-20_14:06:52.492, 8mS, 80nA,114,156,186,208,145,93,109,2463, 
2024-May-20_14:06:52.622, 8mS, 80nA,116,158,187,210,146,93,109,2485, 
2024-May-20_14:06:52.742, 8mS, 80nA,119,160,189,212,147,95,110,2606, 
2024-May-20_14:06:52.872, 8mS, 80nA,115,157,187,209,145,93,109,2483, 
2024-May-20_14:06:52.993, 8mS, 80nA,119,160,189,212,147,95,110,2591, 
2024-May-20_14:06:53.123, 8mS, 80nA,119,160,189,212,147,95,110,2598, 
2024-May-20_14:06:53.243, 8mS, 80nA,114,156,186,209,145,93,109,2437, 
2024-May-20_14:06:53.373, 8mS, 80nA,118,159,189,212,147,94,110,2566, 
2024-May-20_14:06:53.493, 8mS, 80nA,117,158,188,210,146,94,109,2539, 
2024-May-20_14:06:53.623, 8mS, 80nA,113,156,186,208,145,92,109,2423, 
2024-May-20_14:06:53.745, 8mS, 80nA,117,158,188,211,147,95,110,2584, 
2024-May-20_14:06:53.865, 8mS, 80nA,118,159,188,211,146,94,110,2568, 
2024-May-20_14:06:53.997, 8mS, 80nA,115,157,187,210,146,93,109,2480, 
2024-May-20_14:06:54.115, 8mS, 80nA,117,158,188,210,146,94,109,2521, 
2024-May-20_14:06:54.249, 8mS, 80nA,115,157,186,208,145,93,109,2472, 
2024-May-20_14:06:54.369, 8mS, 80nA,115,157,186,208,146,93,109,2476, 
2024-May-20_14:06:54.499, 8mS, 80nA,120,160,189,213,147,95,110,2612, 
2024-May-20_14:06:54.619, 8mS, 80nA,116,157,187,209,145,92,109,2446, 
2024-May-20_14:06:54.744, 8mS, 80nA,114,157,187,209,145,93,109,2460, 
2024-May-20_14:06:54.864, 8mS, 80nA,120,160,190,213,147,95,110,2608, 
2024-May-20_14:06:54.994, 8mS, 80nA,114,156,186,208,145,92,109,2438, 
2024-May-20_14:06:55.114, 8mS, 80nA,118,160,189,212,147,95,110,2567, 
2024-May-20_14:06:55.244, 8mS, 80nA,118,159,188,210,146,94,109,2565, 
2024-May-20_14:06:55.364, 8mS, 80nA,114,156,186,208,145,92,109,2442, 
2024-May-20_14:06:55.494, 8mS, 80nA,118,159,189,212,147,95,110,2602, 
2024-May-20_14:06:55.614, 8mS, 80nA,119,159,188,211,147,94,110,2587, 
2024-May-20_14:06:55.744, 8mS, 80nA,116,158,188,211,146,94,109,2488, 
2024-May-20_14:06:55.864, 8mS, 80nA,117,158,188,211,147,95,110,2609, 
2024-May-20_14:06:55.994, 8mS, 80nA,115,157,187,209,145,93,109,2481, 
2024-May-20_14:06:56.114, 8mS, 80nA,115,157,187,210,146,93,109,2467, 
2024-May-20_14:06:56.244, 8mS, 80nA,119,160,189,212,147,95,110,2604, 
2024-May-20_14:06:56.364, 8mS, 80nA,116,157,187,209,146,93,109,2493, 
2024-May-20_14:06:56.494, 8mS, 80nA,118,159,189,212,147,94,110,2579, 
2024-May-20_14:06:56.614, 8mS, 80nA,119,160,189,212,146,94,109,2542, 
2024-May-20_14:06:56.744, 8mS, 80nA,114,156,186,209,145,92,109,2432, 
2024-May-20_14:06:56.864, 8mS, 80nA,117,159,189,211,147,94,110,2544, 
2024-May-20_14:06:56.994, 8mS, 80nA,118,159,188,210,146,94,110,2549, 
2024-May-20_14:06:57.114, 8mS, 80nA,114,156,186,208,145,93,109,2436, 
2024-May-20_14:06:57.244, 8mS, 80nA,119,160,189,212,147,95,110,2588, 
2024-May-20_14:06:57.364, 8mS, 80nA,119,160,189,211,145,93,109,2455, 
2024-May-20_14:06:57.494, 8mS, 80nA,116,158,188,210,146,93,109,2488, 
2024-May-20_14:06:57.614, 8mS, 80nA,120,160,189,212,147,95,110,2609, 
2024-May-20_14:06:57.744, 8mS, 80nA,115,157,187,209,145,93,109,2477, 
2024-May-20_14:06:57.864, 8mS, 80nA,115,157,187,209,145,93,109,2467, 
2024-May-20_14:06:57.994, 8mS, 80nA,119,160,189,212,146,93,109,2517, 
2024-May-20_14:06:58.115, 8mS, 80nA,115,157,187,209,145,93,109,2492, 
2024-May-20_14:06:58.245, 8mS, 80nA,119,160,189,212,147,95,110,2579, 
2024-May-20_14:06:58.365, 8mS, 80nA,117,158,187,209,145,93,109,2532, 
2024-May-20_14:06:58.495, 8mS, 80nA,113,156,186,208,145,92,108,2427, 
2024-May-20_14:06:58.615, 8mS, 80nA,118,159,188,212,147,94,110,2555, 
2024-May-20_14:06:58.745, 8mS, 80nA,117,158,187,209,145,92,108,2433, 
2024-May-20_14:06:58.865, 8mS, 80nA,113,155,185,208,145,94,109,2428, 
2024-May-20_14:06:58.995, 8mS, 80nA,118,159,188,210,146,96,110,2581, 
2024-May-20_14:06:59.115, 8mS, 80nA,118,158,187,210,145,92,108,2443, 
2024-May-20_14:06:59.245, 8mS, 80nA,115,157,187,210,146,94,109,2478, 
2024-May-20_14:06:59.365, 8mS, 80nA,118,159,188,211,146,94,109,2587, 
2024-May-20_14:06:59.495, 8mS, 80nA,114,156,186,208,145,93,108,2457, 
2024-May-20_14:06:59.615, 8mS, 80nA,114,156,186,209,145,93,109,2459, 
2024-May-20_14:06:59.745, 8mS, 80nA,116,157,187,209,147,101,113,2520, 
2024-May-20_14:06:59.865, 8mS, 80nA,115,156,186,208,145,93,108,2471, 
2024-May-20_14:06:59.995, 8mS, 80nA,123,164,193,218,151,121,128,2644, 
2024-May-20_14:07:00.115, 8mS, 80nA,116,157,186,208,145,93,109,2517, 
2024-May-20_14:07:00.245, 8mS, 80nA,113,155,185,207,144,92,108,2422, 
2024-May-20_14:07:00.365, 8mS, 80nA,151,191,221,255,177,235,223,2952, 
2024-May-20_14:07:00.495, 8mS, 80nA,117,157,187,209,144,92,108,2426, 
2024-May-20_14:07:00.615, 8mS, 80nA,113,155,185,207,144,92,108,2414, 
2024-May-20_14:07:00.745, 8mS, 80nA,118,158,188,210,146,94,109,2569, 
2024-May-20_14:07:00.865, 8mS, 80nA,114,156,185,207,145,93,108,2433, 
2024-May-20_14:07:00.995, 8mS, 80nA,115,156,186,209,145,93,108,2470, 
2024-May-20_14:07:01.115, 8mS, 80nA,118,159,188,211,146,95,110,2577, 
2024-May-20_14:07:01.245, 8mS, 80nA,114,156,185,207,145,92,108,2432, 
2024-May-20_14:07:01.365, 8mS, 80nA,114,156,186,209,145,93,108,2462, 
2024-May-20_14:07:01.495, 8mS, 80nA,115,156,186,208,145,93,109,2490, 
2024-May-20_14:07:01.615, 8mS, 80nA,115,156,186,208,145,93,108,2429, 
2024-May-20_14:07:01.745, 8mS, 80nA,119,159,189,212,147,95,110,2585, 
2024-May-20_14:07:01.865, 8mS, 80nA,116,157,187,209,145,94,109,2518, 
2024-May-20_14:07:01.995, 8mS, 80nA,113,155,185,208,145,92,108,2429, 
2024-May-20_14:07:02.115, 8mS, 80nA,118,159,189,212,147,95,110,2573, 
2024-May-20_14:07:02.245, 8mS, 80nA,113,155,185,207,145,92,108,2433, 
2024-May-20_14:07:02.365, 8mS, 80nA,113,155,185,207,146,94,109,2524, 
2024-May-20_14:07:02.495, 8mS, 80nA,118,158,187,210,146,94,109,2576, 
2024-May-20_14:07:02.615, 8mS, 80nA,114,155,185,207,144,92,108,2440, 
2024-May-20_14:07:02.745, 8mS, 80nA,116,158,187,210,146,94,109,2502, 
2024-May-20_14:07:02.865, 8mS, 80nA,124,164,194,218,152,122,131,2667, 
2024-May-20_14:07:02.995, 8mS, 80nA,114,156,186,209,145,93,109,2459, 
2024-May-20_14:07:03.115, 8mS, 80nA,115,157,186,209,145,93,109,2481, 
2024-May-20_14:07:03.245, 8mS, 80nA,115,157,186,208,145,93,109,2493, 
2024-May-20_14:07:03.365, 8mS, 80nA,114,156,186,208,145,93,108,2444, 
2024-May-20_14:07:03.495, 8mS, 80nA,119,159,188,211,146,94,109,2589, 
2024-May-20_14:07:03.615, 8mS, 80nA,116,157,186,208,145,93,109,2514, 
2024-May-20_14:07:03.745, 8mS, 80nA,114,156,185,208,146,94,109,2542, 
2024-May-20_14:07:03.865, 8mS, 80nA,118,159,188,211,146,94,109,2572, 
2024-May-20_14:07:03.995, 8mS, 80nA,147,188,218,251,175,230,221,2829, 
2024-May-20_14:07:04.115, 8mS, 80nA,116,157,187,209,145,94,109,2518, 
2024-May-20_14:07:04.245, 8mS, 80nA,118,158,187,210,146,94,109,2571, 
2024-May-20_14:07:04.365, 8mS, 80nA,114,155,185,207,144,92,108,2436, 
2024-May-20_14:07:04.495, 8mS, 80nA,149,189,220,253,155,135,143,2714, 
2024-May-20_14:07:04.615, 8mS, 80nA,118,159,188,210,146,94,109,2582, 
2024-May-20_14:07:04.745, 8mS, 80nA,114,156,185,208,144,93,108,2450, 
2024-May-20_14:07:04.865, 8mS, 80nA,114,156,186,208,146,94,109,2589, 
2024-May-20_14:07:04.995, 8mS, 80nA,115,156,185,207,144,92,108,2475, 
2024-May-20_14:07:05.115, 8mS, 80nA,113,155,185,207,144,92,108,2429, 
2024-May-20_14:07:05.245, 8mS, 80nA,118,159,188,211,146,94,109,2571, 
2024-May-20_14:07:05.365, 8mS, 80nA,115,156,185,207,144,92,108,2480, 
2024-May-20_14:07:05.495, 8mS, 80nA,117,158,187,210,146,94,109,2531, 
2024-May-20_14:07:05.615, 8mS, 80nA,117,158,187,210,144,93,108,2520, 
2024-May-20_14:07:05.745, 8mS, 80nA,112,154,184,206,143,91,107,2400, 
2024-May-20_14:07:05.865, 8mS, 80nA,116,157,186,209,145,93,109,2501, 
2024-May-20_14:07:05.995, 8mS, 80nA,117,157,186,208,145,93,108,2529, 
2024-May-20_14:07:06.115, 8mS, 80nA,113,154,184,206,143,91,107,2411, 
2024-May-20_14:07:06.244, 8mS, 80nA,117,158,187,209,145,93,108,2558, 
2024-May-20_14:07:06.365, 8mS, 80nA,117,157,186,208,145,93,108,2562, 
2024-May-20_14:07:06.495, 8mS, 80nA,114,156,185,208,144,92,108,2448, 
2024-May-20_14:07:06.615, 8mS, 80nA,118,158,187,209,145,94,109,2580, 
2024-May-20_14:07:06.750, 8mS, 80nA,114,155,185,206,144,92,108,2460, 
2024-May-20_14:07:06.870, 8mS, 80nA,114,155,185,207,144,92,108,2438, 
2024-May-20_14:07:06.992, 8mS, 80nA,118,158,187,210,146,94,109,2579, 
2024-May-20_14:07:07.122, 8mS, 80nA,113,155,184,207,144,92,108,2417, 
2024-May-20_14:07:07.242, 8mS, 80nA,113,155,185,207,144,92,108,2429, 
2024-May-20_14:07:07.373, 8mS, 80nA,116,157,186,208,145,93,108,2525, 
2024-May-20_14:07:07.493, 8mS, 80nA,113,155,184,206,144,91,107,2414, 
2024-May-20_14:07:07.623, 8mS, 80nA,116,157,186,209,145,93,108,2527, 
2024-May-20_14:07:07.743, 8mS, 80nA,113,155,184,206,144,92,107,2427, 
2024-May-20_14:07:07.873, 8mS, 80nA,113,155,184,206,144,91,107,2415, 
2024-May-20_14:07:07.993, 8mS, 80nA,118,158,187,209,145,94,109,2573, 
2024-May-20_14:07:08.123, 8mS, 80nA,113,155,184,206,144,92,107,2435, 
2024-May-20_14:07:08.244, 8mS, 80nA,114,156,185,208,144,92,108,2464, 
2024-May-20_14:07:08.364, 8mS, 80nA,118,158,187,210,146,94,109,2580, 
2024-May-20_14:07:08.494, 8mS, 80nA,114,155,184,206,144,92,107,2449, 
2024-May-20_14:07:08.614, 8mS, 80nA,114,155,185,207,144,92,108,2444, 
2024-May-20_14:07:08.744, 8mS, 80nA,115,156,185,207,144,92,108,2488, 
2024-May-20_14:07:08.864, 8mS, 80nA,114,155,184,206,143,91,107,2418, 
2024-May-20_14:07:08.994, 8mS, 80nA,118,158,187,210,146,94,109,2564, 
2024-May-20_14:07:09.115, 8mS, 80nA,116,156,185,207,144,92,108,2504, 
2024-May-20_14:07:09.245, 8mS, 80nA,113,154,184,206,143,91,107,2410, 
2024-May-20_14:07:09.365, 8mS, 80nA,117,158,187,210,145,93,109,2544, 
2024-May-20_14:07:09.495, 8mS, 80nA,116,156,185,207,143,91,107,2408, 
2024-May-20_14:07:09.615, 8mS, 80nA,112,154,183,205,143,91,107,2400, 
2024-May-20_14:07:09.747, 8mS, 80nA,117,157,186,208,145,93,108,2546, 
2024-May-20_14:07:09.867, 8mS, 80nA,113,154,184,205,143,91,107,2411, 
2024-May-20_14:07:09.997, 8mS, 80nA,115,156,185,208,144,92,108,2465, 
2024-May-20_14:07:10.119, 8mS, 80nA,117,157,186,208,145,93,108,2549, 
2024-May-20_14:07:10.249, 8mS, 80nA,113,154,184,205,143,91,107,2422, 
2024-May-20_14:07:10.370, 8mS, 80nA,117,158,187,209,145,93,108,2558, 
2024-May-20_14:07:10.490, 8mS, 80nA,118,158,187,209,144,92,108,2454, 
2024-May-20_14:07:10.620, 8mS, 80nA,113,155,185,207,144,92,108,2422, 
2024-May-20_14:07:10.740, 8mS, 80nA,118,158,187,210,145,93,109,2569, 
2024-May-20_14:07:10.870, 8mS, 80nA,115,156,185,207,144,92,108,2495, 
2024-May-20_14:07:10.990, 8mS, 80nA,113,155,184,207,144,92,108,2421, 
2024-May-20_14:07:11.120, 8mS, 80nA,118,158,187,210,145,93,108,2535, 
2024-May-20_14:07:11.240, 8mS, 80nA,116,156,186,208,145,93,108,2512, 
2024-May-20_14:07:11.370, 8mS, 80nA,116,157,186,209,145,93,108,2510, 
2024-May-20_14:07:11.492, 8mS, 80nA,117,157,186,209,145,93,109,2549, 
2024-May-20_14:07:11.622, 8mS, 80nA,113,154,184,206,144,91,107,2416, 
2024-May-20_14:07:11.744, 8mS, 80nA,118,158,187,210,146,94,109,2578, 
2024-May-20_14:07:11.874, 8mS, 80nA,118,158,187,209,145,93,109,2564, 
2024-May-20_14:07:11.994, 8mS, 80nA,114,155,185,207,144,92,108,2444, 
2024-May-20_14:07:12.124, 8mS, 80nA,115,156,185,208,146,94,109,2581, 
2024-May-20_14:07:12.244, 8mS, 80nA,114,155,185,206,144,92,108,2461, 
2024-May-20_14:07:12.374, 8mS, 80nA,113,155,185,207,144,92,107,2430, 
2024-May-20_14:07:12.494, 8mS, 80nA,118,158,187,210,146,94,109,2578, 
2024-May-20_14:07:12.624, 8mS, 80nA,114,155,185,206,144,92,108,2474, 
2024-May-20_14:07:12.744, 8mS, 80nA,117,158,187,210,146,94,109,2550, 
2024-May-20_14:07:12.874, 8mS, 80nA,118,158,187,210,144,93,108,2517, 
2024-May-20_14:07:12.994, 8mS, 80nA,112,154,184,206,143,91,107,2407, 
2024-May-20_14:07:13.117, 8mS, 80nA,116,157,187,209,145,93,109,2525, 
2024-May-20_14:07:13.247, 8mS, 80nA,116,156,186,208,144,93,108,2529, 
2024-May-20_14:07:13.367, 8mS, 80nA,112,154,184,206,145,93,108,2479, 
2024-May-20_14:07:13.497, 8mS, 80nA,116,157,186,209,145,93,108,2496, 
2024-May-20_14:07:13.617, 8mS, 80nA,113,154,184,206,144,91,107,2422, 
2024-May-20_14:07:13.747, 8mS, 80nA,114,156,185,208,145,92,108,2459, 
2024-May-20_14:07:13.867, 8mS, 80nA,117,157,186,209,145,93,108,2555, 
2024-May-20_14:07:13.997, 8mS, 80nA,113,154,184,206,143,91,107,2425, 
2024-May-20_14:07:14.117, 8mS, 80nA,114,156,185,208,145,93,109,2557, 
2024-May-20_14:07:14.247, 8mS, 80nA,118,158,187,209,145,93,109,2578, 
2024-May-20_14:07:14.367, 8mS, 80nA,113,155,184,207,144,92,108,2416, 
2024-May-20_14:07:14.497, 8mS, 80nA,114,155,185,207,145,93,109,2564, 
2024-May-20_14:07:14.617, 8mS, 80nA,116,156,185,207,144,93,108,2506, 
2024-May-20_14:07:14.747, 8mS, 80nA,113,155,184,207,144,92,108,2417, 
2024-May-20_14:07:14.867, 8mS, 80nA,117,158,187,209,145,93,109,2542, 
2024-May-20_14:07:14.997, 8mS, 80nA,116,157,186,208,145,93,108,2521, 
2024-May-20_14:07:15.123, 8mS, 80nA,116,157,186,208,145,93,108,2503, 
2024-May-20_14:07:15.243, 8mS, 80nA,116,157,186,208,145,93,108,2532, 
2024-May-20_14:07:15.373, 8mS, 80nA,117,157,186,208,143,91,107,2417, 
2024-May-20_14:07:15.493, 8mS, 80nA,115,156,186,208,145,92,108,2492, 
2024-May-20_14:07:15.623, 8mS, 80nA,118,158,187,209,145,94,109,2576, 
2024-May-20_14:07:15.743, 8mS, 80nA,113,155,184,206,144,92,108,2449, 
2024-May-20_14:07:15.873, 8mS, 80nA,115,156,186,208,144,92,108,2472, 
2024-May-20_14:07:15.993, 8mS, 80nA,115,156,185,207,144,92,108,2470, 
2024-May-20_14:07:16.123, 8mS, 80nA,114,155,184,206,144,92,107,2433, 
2024-May-20_14:07:16.243, 8mS, 80nA,118,159,187,210,146,94,109,2579, 
2024-May-20_14:07:16.373, 8mS, 80nA,115,156,185,207,144,92,108,2480, 
2024-May-20_14:07:16.493, 8mS, 80nA,113,155,184,206,144,91,107,2417, 
2024-May-20_14:07:16.623, 8mS, 80nA,118,158,187,210,146,94,109,2565, 
2024-May-20_14:07:16.743, 8mS, 80nA,113,154,184,206,144,91,107,2410, 
2024-May-20_14:07:16.873, 8mS, 80nA,112,154,184,206,144,91,107,2406, 
2024-May-20_14:07:16.993, 8mS, 80nA,116,157,186,208,145,93,108,2534, 
2024-May-20_14:07:17.123, 8mS, 80nA,112,154,184,206,144,91,107,2406, 
2024-May-20_14:07:17.243, 8mS, 80nA,116,157,186,209,145,93,109,2501, 
2024-May-20_14:07:17.373, 8mS, 80nA,117,157,186,208,145,93,108,2536, 
2024-May-20_14:07:17.493, 8mS, 80nA,112,154,184,206,145,92,108,2461, 
2024-May-20_14:07:17.623, 8mS, 80nA,115,157,186,209,145,93,108,2476, 
2024-May-20_14:07:17.743, 8mS, 80nA,113,155,184,206,144,92,108,2430, 
2024-May-20_14:07:17.873, 8mS, 80nA,114,156,185,208,144,92,108,2435, 
2024-May-20_14:07:17.993, 8mS, 80nA,117,158,187,209,145,93,109,2561, 
2024-May-20_14:07:18.123, 8mS, 80nA,114,155,185,206,144,92,108,2449, 
2024-May-20_14:07:18.243, 8mS, 80nA,114,156,185,208,145,93,109,2548, 
2024-May-20_14:07:18.373, 8mS, 80nA,118,158,187,210,146,94,109,2578, 
2024-May-20_14:07:18.493, 8mS, 80nA,113,155,185,207,144,92,108,2412, 
2024-May-20_14:07:18.623, 8mS, 80nA,113,155,185,207,146,94,109,2552, 
2024-May-20_14:07:18.743, 8mS, 80nA,116,157,186,208,145,93,109,2518, 
2024-May-20_14:07:18.873, 8mS, 80nA,113,155,185,207,144,92,108,2416, 
2024-May-20_14:07:18.993, 8mS, 80nA,117,158,187,210,146,93,109,2539, 
2024-May-20_14:07:19.123, 8mS, 80nA,117,157,186,209,145,93,109,2531, 
2024-May-20_14:07:19.243, 8mS, 80nA,115,157,186,208,145,93,108,2490, 
2024-May-20_14:07:19.373, 8mS, 80nA,116,157,187,209,146,94,109,2566, 
2024-May-20_14:07:19.493, 8mS, 80nA,113,155,185,206,144,92,108,2429, 
2024-May-20_14:07:19.623, 8mS, 80nA,115,156,186,208,145,92,108,2469, 
2024-May-20_14:07:19.743, 8mS, 80nA,118,158,187,210,146,94,109,2576, 
2024-May-20_14:07:19.873, 8mS, 80nA,114,155,185,206,144,92,108,2442, 
2024-May-20_14:07:19.993, 8mS, 80nA,118,159,188,211,146,94,109,2581, 
2024-May-20_14:07:20.123, 8mS, 80nA,119,159,188,210,146,94,109,2583, 
2024-May-20_14:07:20.243, 8mS, 80nA,113,155,185,207,144,92,108,2424, 
2024-May-20_14:07:20.374, 8mS, 80nA,118,159,188,211,146,94,109,2573, 
2024-May-20_14:07:20.494, 8mS, 80nA,115,156,185,207,144,92,108,2496, 
2024-May-20_14:07:20.624, 8mS, 80nA,113,155,185,206,144,91,108,2416, 
2024-May-20_14:07:20.743, 8mS, 80nA,118,158,188,211,145,93,108,2534, 
2024-May-20_14:07:20.873, 8mS, 80nA,116,156,186,207,145,93,108,2509, 
2024-May-20_14:07:20.993, 8mS, 80nA,116,157,187,210,145,93,109,2513, 
2024-May-20_14:07:21.123, 8mS, 80nA,117,158,187,210,145,93,108,2537, 
2024-May-20_14:07:21.244, 8mS, 80nA,113,154,184,206,143,91,107,2410, 
2024-May-20_14:07:21.374, 8mS, 80nA,115,157,186,209,145,93,108,2488, 
2024-May-20_14:07:21.494, 8mS, 80nA,117,158,187,209,145,93,109,2561, 
2024-May-20_14:07:21.624, 8mS, 80nA,113,155,184,206,144,91,108,2423, 
2024-May-20_14:07:21.744, 8mS, 80nA,118,158,187,210,146,94,109,2577, 
2024-May-20_14:07:21.874, 8mS, 80nA,117,158,187,209,144,92,108,2449, 
2024-May-20_14:07:21.994, 8mS, 80nA,114,155,185,208,144,92,108,2432, 
2024-May-20_14:07:22.124, 8mS, 80nA,118,158,187,210,145,93,109,2567, 
2024-May-20_14:07:22.244, 8mS, 80nA,114,156,185,207,144,92,108,2452, 
2024-May-20_14:07:22.374, 8mS, 80nA,113,155,185,208,144,92,108,2417, 
2024-May-20_14:07:22.494, 8mS, 80nA,116,157,186,208,145,93,109,2505, 
2024-May-20_14:07:22.624, 8mS, 80nA,115,157,186,208,145,93,108,2475, 
2024-May-20_14:07:22.744, 8mS, 80nA,117,159,188,210,146,94,109,2548, 
2024-May-20_14:07:22.874, 8mS, 80nA,117,158,187,209,145,93,109,2527, 
2024-May-20_14:07:22.994, 8mS, 80nA,113,155,185,207,144,92,108,2419, 
2024-May-20_14:07:23.124, 8mS, 80nA,117,158,187,210,146,93,109,2532, 
2024-May-20_14:07:23.244, 8mS, 80nA,118,158,187,209,144,92,108,2423, 
2024-May-20_14:07:23.365, 8mS, 80nA,114,156,185,207,144,92,108,2433, 
2024-May-20_14:07:23.495, 8mS, 80nA,118,159,188,210,146,94,109,2578, 
2024-May-20_14:07:23.615, 8mS, 80nA,118,158,187,209,144,92,108,2439, 
2024-May-20_14:07:23.745, 8mS, 80nA,115,157,186,208,145,92,108,2480, 
2024-May-20_14:07:23.865, 8mS, 80nA,118,159,187,210,146,94,109,2576, 
2024-May-20_14:07:23.995, 8mS, 80nA,114,155,185,206,144,92,108,2436, 
2024-May-20_14:07:24.115, 8mS, 80nA,114,156,185,208,144,92,108,2460, 
