% Time Stamp, Integration Time, Reference Current,Diode 1, Diode 2, Diode 3, Diode 4, Diode 5, Diode 6, Diode 7, Diode 8,
2024-May-20_13:58:19.367, 8mS, 80nA,114,159,189,212,147,94,110,2466, 
2024-May-20_13:58:19.497, 8mS, 80nA,112,157,188,211,147,93,109,2390, 
2024-May-20_13:58:19.617, 8mS, 80nA,115,160,190,213,148,94,110,2503, 
2024-May-20_13:58:19.747, 8mS, 80nA,116,160,190,213,148,94,110,2518, 
2024-May-20_13:58:19.867, 8mS, 80nA,113,158,189,211,147,93,109,2440, 
2024-May-20_13:58:19.997, 8mS, 80nA,113,158,188,211,147,93,109,2445, 
2024-May-20_13:58:20.117, 8mS, 80nA,112,156,186,208,145,92,108,2415, 
2024-May-20_13:58:20.247, 8mS, 80nA,111,155,185,208,144,91,107,2377, 
2024-May-20_13:58:20.368, 8mS, 80nA,115,157,187,210,146,93,108,2501, 
2024-May-20_13:58:20.496, 8mS, 80nA,111,154,183,205,143,91,107,2414, 
2024-May-20_13:58:20.617, 8mS, 80nA,108,151,181,203,144,92,107,2428, 
2024-May-20_13:58:20.747, 8mS, 80nA,112,154,183,205,143,91,106,2450, 
2024-May-20_13:58:20.867, 8mS, 80nA,108,151,180,202,141,89,105,2328, 
2024-May-20_13:58:20.997, 8mS, 80nA,110,152,182,204,142,90,106,2372, 
2024-May-20_13:58:21.118, 8mS, 80nA,113,154,183,205,142,91,106,2466, 
2024-May-20_13:58:21.248, 8mS, 80nA,108,151,180,203,141,89,105,2322, 
2024-May-20_13:58:21.368, 8mS, 80nA,109,151,181,203,141,90,105,2332, 
2024-May-20_13:58:21.498, 8mS, 80nA,111,152,182,203,142,91,106,2407, 
2024-May-20_13:58:21.618, 8mS, 80nA,108,151,181,202,141,89,105,2313, 
2024-May-20_13:58:21.748, 8mS, 80nA,111,153,183,205,142,91,106,2408, 
2024-May-20_13:58:21.868, 8mS, 80nA,112,154,183,205,143,91,106,2443, 
2024-May-20_13:58:21.998, 8mS, 80nA,108,151,181,202,142,90,105,2353, 
2024-May-20_13:58:22.118, 8mS, 80nA,109,152,182,204,142,90,106,2358, 
2024-May-20_13:58:22.248, 8mS, 80nA,109,152,182,203,142,90,106,2363, 
2024-May-20_13:58:22.368, 8mS, 80nA,110,152,182,203,142,90,106,2318, 
2024-May-20_13:58:22.499, 8mS, 80nA,113,155,185,208,144,92,107,2461, 
2024-May-20_13:58:22.619, 8mS, 80nA,111,154,183,205,143,91,107,2421, 
2024-May-20_13:58:22.749, 8mS, 80nA,109,152,182,204,142,90,106,2330, 
2024-May-20_13:58:22.869, 8mS, 80nA,112,155,185,208,144,92,108,2436, 
2024-May-20_13:58:22.999, 8mS, 80nA,110,153,183,205,143,91,107,2357, 
2024-May-20_13:58:23.119, 8mS, 80nA,109,153,183,205,144,91,107,2382, 
2024-May-20_13:58:23.249, 8mS, 80nA,114,157,186,209,145,93,108,2499, 
2024-May-20_13:58:23.369, 8mS, 80nA,111,154,184,206,144,91,107,2401, 
2024-May-20_13:58:23.489, 8mS, 80nA,110,154,184,206,144,91,107,2357, 
2024-May-20_13:58:23.619, 8mS, 80nA,114,157,186,209,145,92,108,2484, 
2024-May-20_13:58:23.739, 8mS, 80nA,113,155,185,207,143,91,107,2345, 
2024-May-20_13:58:23.869, 8mS, 80nA,109,154,184,206,144,91,107,2346, 
2024-May-20_13:58:23.989, 8mS, 80nA,114,157,186,209,145,93,108,2492, 
2024-May-20_13:58:24.119, 8mS, 80nA,114,157,186,208,144,91,107,2373, 
2024-May-20_13:58:24.239, 8mS, 80nA,111,154,185,207,144,91,107,2381, 
2024-May-20_13:58:24.369, 8mS, 80nA,115,158,187,210,146,93,109,2508, 
2024-May-20_13:58:24.489, 8mS, 80nA,112,155,185,207,144,91,107,2349, 
2024-May-20_13:58:24.619, 8mS, 80nA,110,154,185,207,144,91,107,2355, 
2024-May-20_13:58:24.739, 8mS, 80nA,114,157,187,209,145,92,108,2475, 
2024-May-20_13:58:24.869, 8mS, 80nA,113,157,187,209,145,91,108,2365, 
2024-May-20_13:58:24.999, 8mS, 80nA,113,157,188,211,146,93,109,2434, 
2024-May-20_13:58:25.119, 8mS, 80nA,116,159,189,212,147,94,110,2522, 
2024-May-20_13:58:25.239, 8mS, 80nA,112,157,187,210,146,92,109,2403, 
2024-May-20_13:58:25.369, 8mS, 80nA,112,158,189,211,147,93,109,2406, 
2024-May-20_13:58:25.490, 8mS, 80nA,117,161,191,214,147,94,110,2480, 
2024-May-20_13:58:25.620, 8mS, 80nA,115,160,190,212,147,93,110,2405, 
2024-May-20_13:58:25.740, 8mS, 80nA,116,161,191,214,148,94,110,2520, 
2024-May-20_13:58:25.870, 8mS, 80nA,117,162,192,214,149,95,111,2558, 
2024-May-20_13:58:25.990, 8mS, 80nA,114,159,190,212,148,93,110,2438, 
2024-May-20_13:58:26.120, 8mS, 80nA,115,160,191,214,148,94,110,2479, 
2024-May-20_13:58:26.240, 8mS, 80nA,119,163,193,216,148,94,110,2483, 
2024-May-20_13:58:26.370, 8mS, 80nA,114,159,190,211,147,93,110,2466, 
2024-May-20_13:58:26.490, 8mS, 80nA,118,162,192,215,149,95,111,2557, 
2024-May-20_13:58:26.620, 8mS, 80nA,116,160,190,212,148,94,110,2516, 
2024-May-20_13:58:26.740, 8mS, 80nA,112,158,188,210,147,92,109,2408, 
2024-May-20_13:58:26.870, 8mS, 80nA,116,160,191,214,148,94,110,2499, 
2024-May-20_13:58:26.990, 8mS, 80nA,117,161,191,213,147,93,109,2438, 
2024-May-20_13:58:27.120, 8mS, 80nA,113,158,189,211,147,93,109,2426, 
2024-May-20_13:58:27.240, 8mS, 80nA,117,161,191,214,148,95,111,2563, 
2024-May-20_13:58:27.370, 8mS, 80nA,117,161,191,214,147,93,110,2482, 
2024-May-20_13:58:27.490, 8mS, 80nA,113,158,189,211,147,93,110,2410, 
2024-May-20_13:58:27.620, 8mS, 80nA,116,161,191,214,148,94,110,2527, 
2024-May-20_13:58:27.740, 8mS, 80nA,116,160,191,213,147,93,109,2416, 
2024-May-20_13:58:27.870, 8mS, 80nA,112,158,188,210,147,93,109,2408, 
2024-May-20_13:58:27.990, 8mS, 80nA,118,162,192,214,149,95,111,2565, 
2024-May-20_13:58:28.120, 8mS, 80nA,117,161,191,214,147,93,109,2447, 
2024-May-20_13:58:28.240, 8mS, 80nA,113,158,189,211,147,92,109,2414, 
2024-May-20_13:58:28.370, 8mS, 80nA,117,161,191,215,149,95,111,2548, 
2024-May-20_13:58:28.490, 8mS, 80nA,115,159,189,211,147,93,110,2486, 
2024-May-20_13:58:28.620, 8mS, 80nA,112,157,188,210,146,92,109,2388, 
2024-May-20_13:58:28.740, 8mS, 80nA,117,160,190,213,148,94,110,2540, 
2024-May-20_13:58:28.870, 8mS, 80nA,116,160,190,212,147,94,110,2517, 
2024-May-20_13:58:28.990, 8mS, 80nA,113,159,189,212,147,93,110,2425, 
2024-May-20_13:58:29.120, 8mS, 80nA,117,161,191,213,148,94,110,2543, 
2024-May-20_13:58:29.240, 8mS, 80nA,114,159,189,211,147,93,109,2451, 
2024-May-20_13:58:29.370, 8mS, 80nA,112,158,188,211,147,92,109,2399, 
2024-May-20_13:58:29.490, 8mS, 80nA,116,161,191,213,147,94,110,2506, 
2024-May-20_13:58:29.620, 8mS, 80nA,116,160,190,212,147,94,110,2513, 
2024-May-20_13:58:29.740, 8mS, 80nA,114,159,189,212,147,93,109,2461, 
2024-May-20_13:58:29.870, 8mS, 80nA,118,161,191,214,148,95,111,2558, 
2024-May-20_13:58:29.990, 8mS, 80nA,113,158,188,210,147,93,109,2438, 
2024-May-20_13:58:30.120, 8mS, 80nA,113,158,188,211,147,92,109,2420, 
2024-May-20_13:58:30.240, 8mS, 80nA,117,161,191,214,147,93,110,2496, 
2024-May-20_13:58:30.370, 8mS, 80nA,115,159,189,211,147,93,110,2486, 
2024-May-20_13:58:30.490, 8mS, 80nA,115,160,190,213,148,94,110,2493, 
2024-May-20_13:58:30.620, 8mS, 80nA,116,160,191,214,147,94,110,2537, 
2024-May-20_13:58:30.750, 8mS, 80nA,112,157,188,210,146,92,109,2415, 
2024-May-20_13:58:30.870, 8mS, 80nA,114,159,189,212,147,93,110,2444, 
2024-May-20_13:58:30.990, 8mS, 80nA,117,161,191,213,148,94,110,2559, 
2024-May-20_13:58:31.120, 8mS, 80nA,114,158,189,211,147,93,109,2457, 
2024-May-20_13:58:31.240, 8mS, 80nA,116,160,190,213,148,94,110,2523, 
2024-May-20_13:58:31.370, 8mS, 80nA,116,161,191,213,148,94,110,2534, 
2024-May-20_13:58:31.490, 8mS, 80nA,112,157,188,210,146,92,109,2404, 
2024-May-20_13:58:31.620, 8mS, 80nA,114,159,189,212,147,93,110,2466, 
2024-May-20_13:58:31.740, 8mS, 80nA,117,161,191,214,148,95,110,2552, 
2024-May-20_13:58:31.870, 8mS, 80nA,113,158,188,210,146,93,109,2431, 
2024-May-20_13:58:31.990, 8mS, 80nA,117,161,191,214,148,95,111,2548, 
2024-May-20_13:58:32.120, 8mS, 80nA,117,161,191,214,148,95,111,2547, 
2024-May-20_13:58:32.240, 8mS, 80nA,112,157,188,210,146,92,109,2392, 
2024-May-20_13:58:32.370, 8mS, 80nA,115,160,190,213,148,94,110,2490, 
2024-May-20_13:58:32.491, 8mS, 80nA,116,160,190,212,147,94,110,2520, 
2024-May-20_13:58:32.621, 8mS, 80nA,112,157,188,210,146,92,109,2399, 
2024-May-20_13:58:32.740, 8mS, 80nA,114,159,189,212,148,94,110,2542, 
2024-May-20_13:58:32.870, 8mS, 80nA,117,161,191,213,148,94,110,2560, 
2024-May-20_13:58:32.990, 8mS, 80nA,112,158,188,210,146,92,109,2397, 
2024-May-20_13:58:33.120, 8mS, 80nA,113,158,189,211,148,94,110,2521, 
2024-May-20_13:58:33.240, 8mS, 80nA,116,160,190,212,147,94,110,2517, 
2024-May-20_13:58:33.370, 8mS, 80nA,112,157,188,210,146,92,109,2403, 
2024-May-20_13:58:33.493, 8mS, 80nA,115,159,190,212,147,93,110,2473, 
2024-May-20_13:58:33.623, 8mS, 80nA,113,158,188,210,146,93,109,2439, 
2024-May-20_13:58:33.743, 8mS, 80nA,113,158,188,210,147,92,109,2418, 
2024-May-20_13:58:33.873, 8mS, 80nA,118,161,191,214,148,95,111,2554, 
2024-May-20_13:58:33.993, 8mS, 80nA,115,159,189,211,147,93,110,2487, 
2024-May-20_13:58:34.124, 8mS, 80nA,112,157,188,210,146,92,109,2400, 
2024-May-20_13:58:34.244, 8mS, 80nA,116,160,191,214,148,94,110,2507, 
2024-May-20_13:58:34.374, 8mS, 80nA,113,158,188,210,146,92,109,2418, 
2024-May-20_13:58:34.494, 8mS, 80nA,112,158,188,210,146,92,109,2409, 
2024-May-20_13:58:34.624, 8mS, 80nA,117,161,191,213,148,94,110,2558, 
2024-May-20_13:58:34.744, 8mS, 80nA,114,158,189,211,146,93,109,2458, 
2024-May-20_13:58:34.864, 8mS, 80nA,112,158,188,210,146,92,109,2401, 
2024-May-20_13:58:34.994, 8mS, 80nA,116,160,190,213,147,94,110,2519, 
2024-May-20_13:58:35.114, 8mS, 80nA,115,159,189,211,146,92,109,2396, 
2024-May-20_13:58:35.244, 8mS, 80nA,112,157,187,209,146,92,109,2385, 
2024-May-20_13:58:35.364, 8mS, 80nA,117,161,190,213,148,94,110,2537, 
2024-May-20_13:58:35.495, 8mS, 80nA,117,161,190,213,146,92,109,2418, 
2024-May-20_13:58:35.615, 8mS, 80nA,112,157,188,210,146,92,109,2407, 
2024-May-20_13:58:35.745, 8mS, 80nA,117,161,191,214,148,95,110,2553, 
2024-May-20_13:58:35.865, 8mS, 80nA,115,159,189,211,147,93,109,2487, 
2024-May-20_13:58:35.995, 8mS, 80nA,112,157,188,210,146,92,109,2399, 
2024-May-20_13:58:36.115, 8mS, 80nA,116,161,191,214,147,94,110,2538, 
2024-May-20_13:58:36.245, 8mS, 80nA,116,160,190,212,147,94,110,2533, 
2024-May-20_13:58:36.365, 8mS, 80nA,114,159,189,212,147,93,110,2441, 
2024-May-20_13:58:36.499, 8mS, 80nA,114,159,190,212,148,94,110,2562, 
2024-May-20_13:58:36.619, 8mS, 80nA,114,159,189,211,147,93,109,2463, 
2024-May-20_13:58:36.740, 8mS, 80nA,113,158,188,211,148,94,110,2520, 
2024-May-20_13:58:36.870, 8mS, 80nA,116,161,191,213,148,94,110,2533, 
2024-May-20_13:58:36.990, 8mS, 80nA,112,158,188,210,146,92,109,2405, 
2024-May-20_13:58:37.120, 8mS, 80nA,112,158,188,210,147,93,110,2467, 
2024-May-20_13:58:37.241, 8mS, 80nA,117,161,191,214,148,95,111,2555, 
2024-May-20_13:58:37.371, 8mS, 80nA,113,158,189,210,147,93,109,2434, 
2024-May-20_13:58:37.491, 8mS, 80nA,113,158,189,211,147,93,109,2416, 
2024-May-20_13:58:37.621, 8mS, 80nA,117,161,191,214,148,95,111,2545, 
2024-May-20_13:58:37.741, 8mS, 80nA,114,159,189,211,146,92,109,2393, 
2024-May-20_13:58:37.871, 8mS, 80nA,112,157,188,210,146,92,109,2395, 
2024-May-20_13:58:37.991, 8mS, 80nA,116,160,190,212,147,94,110,2522, 
2024-May-20_13:58:38.121, 8mS, 80nA,116,160,190,212,146,92,109,2411, 
2024-May-20_13:58:38.241, 8mS, 80nA,114,159,189,212,147,93,110,2445, 
2024-May-20_13:58:38.371, 8mS, 80nA,117,161,191,213,148,94,110,2559, 
2024-May-20_13:58:38.492, 8mS, 80nA,114,158,189,211,147,93,109,2406, 
2024-May-20_13:58:38.622, 8mS, 80nA,116,160,191,213,148,94,110,2526, 
2024-May-20_13:58:38.742, 8mS, 80nA,116,160,190,212,147,94,110,2518, 
2024-May-20_13:58:38.872, 8mS, 80nA,112,158,188,210,146,92,109,2404, 
2024-May-20_13:58:38.992, 8mS, 80nA,114,159,189,212,147,93,110,2468, 
2024-May-20_13:58:39.122, 8mS, 80nA,118,161,191,214,146,93,109,2446, 
2024-May-20_13:58:39.242, 8mS, 80nA,113,158,188,210,146,93,109,2439, 
2024-May-20_13:58:39.372, 8mS, 80nA,117,161,191,214,148,95,110,2549, 
2024-May-20_13:58:39.492, 8mS, 80nA,115,159,189,211,147,93,110,2497, 
2024-May-20_13:58:39.622, 8mS, 80nA,112,157,188,210,146,92,109,2397, 
2024-May-20_13:58:39.742, 8mS, 80nA,116,160,190,213,148,94,110,2494, 
2024-May-20_13:58:39.872, 8mS, 80nA,116,160,190,212,146,93,109,2425, 
2024-May-20_13:58:39.992, 8mS, 80nA,112,157,188,210,146,92,109,2409, 
2024-May-20_13:58:40.123, 8mS, 80nA,117,161,191,213,148,94,110,2553, 
2024-May-20_13:58:40.243, 8mS, 80nA,117,161,191,213,147,93,109,2462, 
2024-May-20_13:58:40.373, 8mS, 80nA,112,158,188,211,146,92,109,2396, 
2024-May-20_13:58:44.164, 8mS, 80nA,112,158,188,210,146,92,109,2403, 
2024-May-20_13:58:44.294, 8mS, 80nA,116,160,190,213,148,94,110,2508, 
2024-May-20_13:58:44.414, 8mS, 80nA,117,160,190,213,148,94,110,2530, 
2024-May-20_13:58:44.544, 8mS, 80nA,113,158,189,211,147,93,109,2439, 
2024-May-20_13:58:44.664, 8mS, 80nA,114,159,189,212,147,93,109,2456, 
2024-May-20_13:58:44.794, 8mS, 80nA,114,159,189,211,147,93,109,2460, 
2024-May-20_13:58:44.914, 8mS, 80nA,112,158,188,211,146,92,109,2406, 
2024-May-20_13:58:45.044, 8mS, 80nA,117,161,191,214,148,95,111,2539, 
2024-May-20_13:58:45.164, 8mS, 80nA,116,160,190,212,147,94,110,2510, 
2024-May-20_13:58:45.294, 8mS, 80nA,112,158,188,210,148,94,110,2470, 
2024-May-20_13:58:45.414, 8mS, 80nA,115,160,190,213,148,94,110,2487, 
2024-May-20_13:58:45.544, 8mS, 80nA,113,158,189,210,147,93,109,2436, 
2024-May-20_13:58:45.664, 8mS, 80nA,113,158,189,212,147,93,109,2423, 
2024-May-20_13:58:45.794, 8mS, 80nA,117,161,191,214,148,94,110,2553, 
2024-May-20_13:58:45.914, 8mS, 80nA,115,159,189,211,147,93,110,2483, 
2024-May-20_13:58:46.044, 8mS, 80nA,112,158,188,211,148,94,110,2492, 
2024-May-20_13:58:46.164, 8mS, 80nA,115,160,190,213,148,94,110,2500, 
2024-May-20_13:58:46.294, 8mS, 80nA,116,160,190,213,148,94,110,2516, 
2024-May-20_13:58:46.414, 8mS, 80nA,112,158,188,210,147,93,109,2429, 
2024-May-20_13:58:46.544, 8mS, 80nA,114,159,189,212,147,93,109,2453, 
2024-May-20_13:58:46.664, 8mS, 80nA,114,158,189,211,147,93,109,2449, 
2024-May-20_13:58:46.794, 8mS, 80nA,114,158,189,211,146,92,109,2407, 
2024-May-20_13:58:46.914, 8mS, 80nA,117,161,191,214,149,95,111,2542, 
2024-May-20_13:58:47.044, 8mS, 80nA,116,160,190,212,147,94,110,2505, 
2024-May-20_13:58:47.164, 8mS, 80nA,112,157,188,210,148,94,110,2476, 
2024-May-20_13:58:47.294, 8mS, 80nA,115,160,190,213,148,94,110,2486, 
2024-May-20_13:58:47.414, 8mS, 80nA,113,158,189,210,146,93,109,2435, 
2024-May-20_13:58:47.544, 8mS, 80nA,113,158,189,212,147,93,109,2424, 
2024-May-20_13:58:47.664, 8mS, 80nA,117,161,191,214,148,94,110,2555, 
2024-May-20_13:58:47.794, 8mS, 80nA,112,158,188,210,147,92,109,2402, 
2024-May-20_13:58:47.914, 8mS, 80nA,112,158,188,211,146,92,109,2401, 
2024-May-20_13:58:48.044, 8mS, 80nA,117,161,191,213,148,94,110,2546, 
2024-May-20_13:58:48.164, 8mS, 80nA,113,158,188,210,146,93,109,2421, 
2024-May-20_13:58:48.294, 8mS, 80nA,113,158,188,210,147,93,109,2436, 
2024-May-20_13:58:48.414, 8mS, 80nA,118,162,192,215,149,95,111,2561, 
2024-May-20_13:58:48.544, 8mS, 80nA,114,159,189,211,146,92,109,2397, 
2024-May-20_13:58:48.664, 8mS, 80nA,112,157,188,210,146,92,109,2393, 
2024-May-20_13:58:48.794, 8mS, 80nA,116,160,190,213,148,94,110,2523, 
2024-May-20_13:58:48.914, 8mS, 80nA,116,160,190,213,147,92,109,2402, 
2024-May-20_13:58:49.044, 8mS, 80nA,115,160,191,213,148,94,110,2461, 
2024-May-20_13:58:49.164, 8mS, 80nA,118,162,192,215,149,95,111,2577, 
2024-May-20_13:58:49.294, 8mS, 80nA,115,160,190,212,148,94,110,2468, 
2024-May-20_13:58:49.414, 8mS, 80nA,114,160,190,213,148,93,110,2441, 
2024-May-20_13:58:49.542, 8mS, 80nA,117,161,191,214,148,94,111,2528, 
2024-May-20_13:58:49.662, 8mS, 80nA,116,161,191,213,147,93,110,2421, 
2024-May-20_13:58:49.793, 8mS, 80nA,113,159,189,212,147,93,110,2418, 
2024-May-20_13:58:49.913, 8mS, 80nA,118,162,192,214,149,95,111,2560, 
2024-May-20_13:58:50.043, 8mS, 80nA,113,159,189,211,147,93,110,2433, 
2024-May-20_13:58:50.164, 8mS, 80nA,114,159,190,212,147,93,110,2439, 
2024-May-20_13:58:50.294, 8mS, 80nA,118,162,192,215,149,95,111,2570, 
2024-May-20_13:58:50.414, 8mS, 80nA,115,159,190,212,147,93,109,2409, 
2024-May-20_13:58:50.544, 8mS, 80nA,113,158,189,211,147,92,109,2411, 
2024-May-20_13:58:50.664, 8mS, 80nA,116,160,190,213,148,94,110,2532, 
2024-May-20_13:58:50.794, 8mS, 80nA,116,160,190,212,147,92,109,2411, 
2024-May-20_13:58:50.914, 8mS, 80nA,115,160,190,213,148,94,110,2470, 
2024-May-20_13:58:51.044, 8mS, 80nA,117,161,191,214,147,93,110,2459, 
2024-May-20_13:58:51.164, 8mS, 80nA,113,158,189,211,147,93,109,2435, 
2024-May-20_13:58:51.294, 8mS, 80nA,117,161,191,214,148,94,110,2547, 
2024-May-20_13:58:51.414, 8mS, 80nA,118,161,191,214,147,94,110,2495, 
2024-May-20_13:58:51.545, 8mS, 80nA,112,158,189,211,147,93,109,2402, 
2024-May-20_13:58:51.665, 8mS, 80nA,116,160,191,213,148,94,110,2503, 
2024-May-20_13:58:51.795, 8mS, 80nA,117,161,191,214,147,93,109,2441, 
2024-May-20_13:58:51.915, 8mS, 80nA,113,158,189,211,147,93,109,2433, 
2024-May-20_13:58:52.045, 8mS, 80nA,118,162,192,215,149,95,111,2576, 
2024-May-20_13:58:52.165, 8mS, 80nA,118,162,192,215,147,93,110,2490, 
2024-May-20_13:58:52.295, 8mS, 80nA,113,158,189,211,147,93,109,2416, 
2024-May-20_13:58:52.415, 8mS, 80nA,117,161,191,215,149,95,111,2540, 
2024-May-20_13:58:52.545, 8mS, 80nA,116,160,190,212,148,94,110,2535, 
2024-May-20_13:58:52.665, 8mS, 80nA,113,158,189,211,147,93,109,2416, 
2024-May-20_13:58:52.796, 8mS, 80nA,115,160,190,213,148,95,111,2576, 
2024-May-20_13:58:52.916, 8mS, 80nA,118,161,191,214,148,95,111,2567, 
2024-May-20_13:58:53.046, 8mS, 80nA,113,159,189,212,147,93,110,2430, 
2024-May-20_13:58:53.166, 8mS, 80nA,117,161,191,214,148,95,111,2558, 
2024-May-20_13:58:53.286, 8mS, 80nA,116,160,190,212,148,94,110,2504, 
2024-May-20_13:58:53.416, 8mS, 80nA,112,158,189,211,147,93,109,2406, 
2024-May-20_13:58:53.536, 8mS, 80nA,115,160,191,213,148,94,110,2497, 
2024-May-20_13:58:53.666, 8mS, 80nA,117,161,191,213,148,94,111,2535, 
2024-May-20_13:58:53.786, 8mS, 80nA,113,159,189,212,147,93,109,2431, 
2024-May-20_13:58:53.916, 8mS, 80nA,114,159,190,212,149,95,111,2572, 
2024-May-20_13:58:54.037, 8mS, 80nA,115,159,189,211,147,93,110,2483, 
2024-May-20_13:58:54.167, 8mS, 80nA,113,158,189,211,147,93,109,2416, 
2024-May-20_13:58:54.287, 8mS, 80nA,117,162,192,215,149,95,111,2544, 
2024-May-20_13:58:54.417, 8mS, 80nA,116,160,190,212,148,94,110,2529, 
2024-May-20_13:58:54.538, 8mS, 80nA,115,160,190,213,148,94,110,2473, 
2024-May-20_13:58:54.668, 8mS, 80nA,115,160,190,213,148,94,110,2488, 
2024-May-20_13:58:54.788, 8mS, 80nA,114,159,189,211,147,93,110,2453, 
2024-May-20_13:58:54.917, 8mS, 80nA,113,159,189,212,147,93,110,2431, 
2024-May-20_13:58:55.037, 8mS, 80nA,117,161,192,214,149,95,111,2562, 
2024-May-20_13:58:55.167, 8mS, 80nA,115,160,190,212,148,94,110,2498, 
2024-May-20_13:58:55.287, 8mS, 80nA,112,158,189,211,148,94,110,2501, 
2024-May-20_13:58:55.417, 8mS, 80nA,116,160,191,213,148,94,110,2508, 
2024-May-20_13:58:55.537, 8mS, 80nA,113,158,189,211,147,93,110,2423, 
2024-May-20_13:58:55.668, 8mS, 80nA,113,158,189,211,147,93,109,2437, 
2024-May-20_13:58:55.788, 8mS, 80nA,118,162,192,215,149,95,111,2559, 
2024-May-20_13:58:55.918, 8mS, 80nA,114,159,189,211,147,93,110,2466, 
2024-May-20_13:58:56.038, 8mS, 80nA,113,158,189,211,147,93,109,2417, 
2024-May-20_13:58:56.168, 8mS, 80nA,118,162,192,215,149,95,111,2553, 
2024-May-20_13:58:56.288, 8mS, 80nA,116,160,190,212,147,92,109,2413, 
2024-May-20_13:58:56.418, 8mS, 80nA,112,158,189,211,147,92,109,2408, 
2024-May-20_13:58:56.538, 8mS, 80nA,117,161,191,213,148,94,110,2563, 
2024-May-20_13:58:56.668, 8mS, 80nA,113,158,189,211,147,93,109,2439, 
2024-May-20_13:58:56.788, 8mS, 80nA,114,159,190,212,147,93,110,2439, 
2024-May-20_13:58:56.918, 8mS, 80nA,118,162,192,214,148,95,111,2567, 
2024-May-20_13:58:57.038, 8mS, 80nA,115,159,190,212,147,93,109,2411, 
2024-May-20_13:58:57.168, 8mS, 80nA,113,158,189,211,147,93,109,2406, 
2024-May-20_13:58:57.288, 8mS, 80nA,117,161,191,213,148,94,111,2542, 
2024-May-20_13:58:57.418, 8mS, 80nA,116,160,190,213,147,93,109,2414, 
2024-May-20_13:58:57.538, 8mS, 80nA,114,159,190,212,147,93,110,2444, 
2024-May-20_13:58:57.669, 8mS, 80nA,118,162,192,215,149,95,111,2559, 
2024-May-20_13:58:57.789, 8mS, 80nA,114,159,189,211,147,92,109,2404, 
2024-May-20_13:58:57.919, 8mS, 80nA,113,158,189,211,147,93,109,2420, 
2024-May-20_13:58:58.039, 8mS, 80nA,116,160,190,212,148,94,110,2521, 
2024-May-20_13:58:58.169, 8mS, 80nA,116,160,190,212,147,92,109,2411, 
2024-May-20_13:58:58.289, 8mS, 80nA,116,160,191,214,148,94,110,2496, 
2024-May-20_13:58:58.419, 8mS, 80nA,117,161,191,213,148,94,110,2557, 
2024-May-20_13:58:58.539, 8mS, 80nA,113,158,189,211,147,93,109,2434, 
2024-May-20_13:58:58.669, 8mS, 80nA,114,159,190,213,148,93,110,2449, 
2024-May-20_13:58:58.789, 8mS, 80nA,118,162,192,214,149,95,111,2570, 
2024-May-20_13:58:58.919, 8mS, 80nA,114,159,189,211,147,93,110,2469, 
2024-May-20_13:58:59.038, 8mS, 80nA,116,161,191,214,148,94,110,2527, 
2024-May-20_13:58:59.168, 8mS, 80nA,116,160,191,213,148,94,110,2526, 
2024-May-20_13:58:59.288, 8mS, 80nA,112,158,189,211,147,93,109,2404, 
2024-May-20_13:58:59.418, 8mS, 80nA,114,159,190,212,147,93,110,2460, 
2024-May-20_13:58:59.538, 8mS, 80nA,118,162,192,214,147,93,110,2439, 
2024-May-20_13:58:59.668, 8mS, 80nA,114,159,189,211,147,93,110,2448, 
2024-May-20_13:58:59.788, 8mS, 80nA,118,162,192,215,149,95,111,2557, 
2024-May-20_13:58:59.918, 8mS, 80nA,118,162,192,215,147,94,110,2506, 
2024-May-20_13:59:00.038, 8mS, 80nA,112,158,189,211,147,92,109,2407, 
2024-May-20_13:59:00.168, 8mS, 80nA,116,161,191,214,148,94,110,2507, 
2024-May-20_13:59:00.288, 8mS, 80nA,117,161,191,213,147,93,109,2433, 
2024-May-20_13:59:00.418, 8mS, 80nA,113,158,189,211,147,93,109,2424, 
2024-May-20_13:59:00.538, 8mS, 80nA,118,162,192,214,148,95,111,2571, 
2024-May-20_13:59:00.668, 8mS, 80nA,118,161,191,214,147,93,110,2475, 
2024-May-20_13:59:00.788, 8mS, 80nA,113,158,189,211,147,93,109,2415, 
2024-May-20_13:59:00.918, 8mS, 80nA,117,161,191,214,148,94,110,2537, 
2024-May-20_13:59:01.038, 8mS, 80nA,116,160,190,212,148,94,110,2512, 
2024-May-20_13:59:01.168, 8mS, 80nA,112,158,189,211,147,92,109,2397, 
2024-May-20_13:59:01.288, 8mS, 80nA,117,161,191,214,148,95,111,2554, 
2024-May-20_13:59:01.418, 8mS, 80nA,118,161,191,214,147,93,109,2434, 
2024-May-20_13:59:01.538, 8mS, 80nA,113,158,189,211,147,93,109,2429, 
2024-May-20_13:59:01.668, 8mS, 80nA,118,162,192,215,149,95,111,2572, 
2024-May-20_13:59:01.788, 8mS, 80nA,115,160,190,212,147,93,110,2499, 
2024-May-20_13:59:01.918, 8mS, 80nA,113,158,189,211,147,93,109,2415, 
2024-May-20_13:59:02.038, 8mS, 80nA,117,161,191,213,148,94,110,2556, 
2024-May-20_13:59:02.168, 8mS, 80nA,117,161,191,213,148,94,110,2543, 
2024-May-20_13:59:02.288, 8mS, 80nA,115,160,190,213,148,94,110,2463, 
2024-May-20_13:59:02.418, 8mS, 80nA,118,162,192,214,149,95,111,2577, 
