% Time Stamp, Integration Time, Reference Current,Diode 1, Diode 2, Diode 3, Diode 4, Diode 5, Diode 6, Diode 7, Diode 8,
2024-May-20_14:43:02.593, 8mS, 80nA,87,119,137,149,103,65,74,1992, 
2024-May-20_14:43:02.713, 8mS, 80nA,84,116,135,147,101,63,73,1853, 
2024-May-20_14:43:02.843, 8mS, 80nA,82,115,135,146,101,63,73,1852, 
2024-May-20_14:43:02.964, 8mS, 80nA,86,118,136,148,103,65,74,1970, 
2024-May-20_14:43:03.084, 8mS, 80nA,86,118,136,148,101,63,73,1859, 
2024-May-20_14:43:03.214, 8mS, 80nA,84,116,135,147,102,64,74,1896, 
2024-May-20_14:43:03.334, 8mS, 80nA,87,119,137,149,103,65,75,1986, 
2024-May-20_14:43:03.464, 8mS, 80nA,83,116,135,146,101,64,73,1880, 
2024-May-20_14:43:03.584, 8mS, 80nA,82,115,134,146,101,63,73,1851, 
2024-May-20_14:43:03.714, 8mS, 80nA,87,119,137,150,102,64,74,1927, 
2024-May-20_14:43:03.834, 8mS, 80nA,85,117,135,147,102,64,74,1929, 
2024-May-20_14:43:03.964, 8mS, 80nA,85,117,136,149,103,65,74,1924, 
2024-May-20_14:43:04.084, 8mS, 80nA,86,118,137,149,102,65,74,1976, 
2024-May-20_14:43:04.214, 8mS, 80nA,83,115,134,145,101,63,73,1865, 
2024-May-20_14:43:04.334, 8mS, 80nA,84,116,135,148,102,64,74,1891, 
2024-May-20_14:43:04.464, 8mS, 80nA,87,118,137,149,102,64,74,1915, 
2024-May-20_14:43:04.584, 8mS, 80nA,84,116,135,146,101,64,74,1902, 
2024-May-20_14:43:04.714, 8mS, 80nA,86,118,137,149,103,65,74,1966, 
2024-May-20_14:43:04.834, 8mS, 80nA,86,118,137,149,102,65,74,1954, 
2024-May-20_14:43:04.965, 8mS, 80nA,82,115,134,146,101,63,73,1854, 
2024-May-20_14:43:05.085, 8mS, 80nA,84,117,136,148,102,64,74,1916, 
2024-May-20_14:43:05.215, 8mS, 80nA,87,119,137,149,103,65,75,1989, 
2024-May-20_14:43:05.335, 8mS, 80nA,83,116,135,146,101,64,73,1876, 
2024-May-20_14:43:05.465, 8mS, 80nA,83,116,135,147,103,66,75,1990, 
2024-May-20_14:43:05.585, 8mS, 80nA,87,119,137,150,103,66,75,1994, 
2024-May-20_14:43:05.715, 8mS, 80nA,82,115,134,146,101,63,73,1846, 
2024-May-20_14:43:05.835, 8mS, 80nA,86,118,137,150,103,65,74,1954, 
2024-May-20_14:43:05.965, 8mS, 80nA,86,117,136,147,102,65,74,1954, 
2024-May-20_14:43:06.085, 8mS, 80nA,82,115,134,145,101,63,73,1848, 
2024-May-20_14:43:06.215, 8mS, 80nA,84,117,136,148,103,65,74,1986, 
2024-May-20_14:43:06.335, 8mS, 80nA,86,118,136,148,102,65,74,1976, 
2024-May-20_14:43:06.465, 8mS, 80nA,83,116,135,147,102,64,74,1860, 
2024-May-20_14:43:06.585, 8mS, 80nA,83,116,135,147,103,65,74,1974, 
2024-May-20_14:43:06.715, 8mS, 80nA,84,116,135,147,102,64,74,1914, 
2024-May-20_14:43:06.835, 8mS, 80nA,82,115,134,146,101,63,73,1836, 
2024-May-20_14:43:06.965, 8mS, 80nA,85,117,136,148,102,65,74,1963, 
2024-May-20_14:43:07.085, 8mS, 80nA,85,117,136,147,102,65,74,1949, 
2024-May-20_14:43:07.215, 8mS, 80nA,83,115,135,146,101,63,73,1873, 
2024-May-20_14:43:07.335, 8mS, 80nA,84,116,135,147,103,65,74,1985, 
2024-May-20_14:43:07.465, 8mS, 80nA,83,115,134,145,101,63,73,1890, 
2024-May-20_14:43:07.585, 8mS, 80nA,82,115,134,145,101,63,73,1852, 
2024-May-20_14:43:07.715, 8mS, 80nA,86,118,137,149,103,65,74,1976, 
2024-May-20_14:43:07.835, 8mS, 80nA,85,116,135,146,101,64,73,1929, 
2024-May-20_14:43:07.965, 8mS, 80nA,84,117,135,148,102,64,74,1916, 
2024-May-20_14:43:08.085, 8mS, 80nA,85,117,136,148,102,64,74,1932, 
2024-May-20_14:43:08.215, 8mS, 80nA,82,115,133,145,100,63,73,1859, 
2024-May-20_14:43:08.335, 8mS, 80nA,83,116,134,146,101,64,73,1878, 
2024-May-20_14:43:08.465, 8mS, 80nA,86,118,136,148,102,65,74,1985, 
2024-May-20_14:43:08.585, 8mS, 80nA,83,115,134,145,101,63,73,1892, 
2024-May-20_14:43:08.715, 8mS, 80nA,82,115,134,145,102,64,74,1955, 
2024-May-20_14:43:08.835, 8mS, 80nA,86,117,136,148,102,64,74,1966, 
2024-May-20_14:43:08.965, 8mS, 80nA,82,114,133,144,100,63,73,1844, 
2024-May-20_14:43:09.085, 8mS, 80nA,82,114,133,145,101,64,73,1910, 
2024-May-20_14:43:09.215, 8mS, 80nA,86,117,135,148,102,65,74,1974, 
2024-May-20_14:43:09.335, 8mS, 80nA,82,114,133,144,100,63,73,1860, 
2024-May-20_14:43:09.465, 8mS, 80nA,83,115,134,145,102,65,74,1985, 
2024-May-20_14:43:09.585, 8mS, 80nA,87,118,136,148,102,65,74,1984, 
2024-May-20_14:43:09.715, 8mS, 80nA,81,114,133,144,100,62,72,1838, 
2024-May-20_14:43:09.835, 8mS, 80nA,82,114,133,144,102,65,74,1953, 
2024-May-20_14:43:09.965, 8mS, 80nA,85,116,134,146,101,64,73,1937, 
2024-May-20_14:43:10.085, 8mS, 80nA,81,114,133,144,100,62,72,1833, 
2024-May-20_14:43:10.215, 8mS, 80nA,84,116,135,147,101,64,73,1899, 
2024-May-20_14:43:10.335, 8mS, 80nA,85,117,135,146,101,64,73,1957, 
2024-May-20_14:43:10.465, 8mS, 80nA,82,115,134,145,101,63,73,1854, 
2024-May-20_14:43:10.585, 8mS, 80nA,82,115,134,146,102,64,73,1963, 
2024-May-20_14:43:10.715, 8mS, 80nA,84,115,134,145,100,63,73,1897, 
2024-May-20_14:43:10.835, 8mS, 80nA,81,114,133,144,100,62,72,1827, 
2024-May-20_14:43:10.965, 8mS, 80nA,85,116,135,147,101,64,73,1937, 
2024-May-20_14:43:11.085, 8mS, 80nA,85,116,134,146,101,64,73,1949, 
2024-May-20_14:43:11.215, 8mS, 80nA,83,115,134,145,101,63,73,1877, 
2024-May-20_14:43:11.335, 8mS, 80nA,84,116,134,146,101,63,73,1902, 
2024-May-20_14:43:11.465, 8mS, 80nA,83,114,133,144,100,63,73,1874, 
2024-May-20_14:43:11.585, 8mS, 80nA,82,114,133,144,100,63,72,1856, 
2024-May-20_14:43:11.715, 8mS, 80nA,86,118,136,148,102,65,74,1980, 
2024-May-20_14:43:11.835, 8mS, 80nA,84,115,134,145,100,63,73,1911, 
2024-May-20_14:43:11.966, 8mS, 80nA,81,114,133,144,102,64,73,1932, 
2024-May-20_14:43:12.086, 8mS, 80nA,85,117,135,148,102,65,74,1948, 
2024-May-20_14:43:12.216, 8mS, 80nA,82,114,133,144,100,63,72,1849, 
2024-May-20_14:43:12.336, 8mS, 80nA,83,116,134,146,101,64,73,1891, 
2024-May-20_14:43:12.466, 8mS, 80nA,86,117,135,147,102,65,74,1982, 
2024-May-20_14:43:12.586, 8mS, 80nA,82,115,133,145,100,63,73,1850, 
2024-May-20_14:43:12.716, 8mS, 80nA,83,115,134,145,101,63,73,1859, 
2024-May-20_14:43:12.836, 8mS, 80nA,84,116,134,145,101,64,73,1925, 
2024-May-20_14:43:12.963, 8mS, 80nA,82,114,133,144,100,63,72,1840, 
2024-May-20_14:43:13.085, 8mS, 80nA,85,116,135,147,101,64,73,1930, 
2024-May-20_14:43:13.215, 8mS, 80nA,86,117,135,147,101,64,73,1958, 
2024-May-20_14:43:13.335, 8mS, 80nA,82,114,133,144,100,63,72,1847, 
2024-May-20_14:43:13.467, 8mS, 80nA,83,115,134,146,102,65,74,1986, 
2024-May-20_14:43:13.587, 8mS, 80nA,86,118,136,148,102,65,74,1981, 
2024-May-20_14:43:13.717, 8mS, 80nA,82,114,133,144,100,63,72,1848, 
2024-May-20_14:43:13.837, 8mS, 80nA,82,114,133,145,102,65,74,1970, 
2024-May-20_14:43:13.967, 8mS, 80nA,84,115,134,145,101,64,73,1920, 
2024-May-20_14:43:14.087, 8mS, 80nA,81,114,133,144,102,64,73,1916, 
2024-May-20_14:43:14.217, 8mS, 80nA,85,117,135,147,102,64,73,1924, 
2024-May-20_14:43:14.338, 8mS, 80nA,82,114,133,144,100,63,73,1852, 
2024-May-20_14:43:14.458, 8mS, 80nA,81,114,133,144,101,63,73,1875, 
2024-May-20_14:43:14.588, 8mS, 80nA,86,117,135,147,102,64,73,1970, 
2024-May-20_14:43:14.708, 8mS, 80nA,83,115,133,144,100,63,73,1872, 
2024-May-20_14:43:14.839, 8mS, 80nA,82,114,133,145,100,63,73,1840, 
2024-May-20_14:43:14.962, 8mS, 80nA,86,117,135,147,102,64,74,1970, 
2024-May-20_14:43:15.092, 8mS, 80nA,84,116,134,145,100,63,72,1829, 
2024-May-20_14:43:15.212, 8mS, 80nA,82,114,133,144,100,63,72,1840, 
2024-May-20_14:43:15.342, 8mS, 80nA,85,116,135,147,102,65,74,1967, 
2024-May-20_14:43:15.462, 8mS, 80nA,82,114,133,144,100,63,72,1857, 
2024-May-20_14:43:15.592, 8mS, 80nA,83,115,134,145,101,63,73,1877, 
2024-May-20_14:43:15.712, 8mS, 80nA,87,118,136,148,102,65,74,1987, 
2024-May-20_14:43:15.842, 8mS, 80nA,83,115,133,144,100,63,73,1884, 
2024-May-20_14:43:15.968, 8mS, 80nA,86,118,136,148,102,65,74,1963, 
2024-May-20_14:43:16.088, 8mS, 80nA,86,118,136,148,101,64,73,1934, 
2024-May-20_14:43:16.218, 8mS, 80nA,81,114,133,144,100,62,72,1838, 
2024-May-20_14:43:16.338, 8mS, 80nA,85,116,135,147,101,64,73,1922, 
2024-May-20_14:43:16.468, 8mS, 80nA,86,117,135,146,101,64,73,1965, 
2024-May-20_14:43:16.588, 8mS, 80nA,82,114,133,144,100,63,72,1851, 
2024-May-20_14:43:16.718, 8mS, 80nA,83,115,134,146,101,64,73,1884, 
2024-May-20_14:43:16.838, 8mS, 80nA,83,115,133,145,100,63,73,1896, 
2024-May-20_14:43:16.968, 8mS, 80nA,83,114,133,144,100,63,73,1847, 
2024-May-20_14:43:17.088, 8mS, 80nA,86,117,135,147,101,64,73,1963, 
2024-May-20_14:43:17.218, 8mS, 80nA,85,116,134,145,101,64,73,1927, 
2024-May-20_14:43:17.338, 8mS, 80nA,82,114,133,144,100,63,72,1837, 
2024-May-20_14:43:17.468, 8mS, 80nA,84,116,134,146,101,64,73,1922, 
2024-May-20_14:43:17.588, 8mS, 80nA,82,114,132,144,100,63,72,1851, 
2024-May-20_14:43:17.718, 8mS, 80nA,81,114,132,144,100,62,72,1837, 
2024-May-20_14:43:17.838, 8mS, 80nA,86,117,135,148,102,65,74,1973, 
2024-May-20_14:43:17.968, 8mS, 80nA,82,114,133,144,100,63,72,1870, 
2024-May-20_14:43:18.088, 8mS, 80nA,81,114,132,144,100,62,72,1832, 
2024-May-20_14:43:18.218, 8mS, 80nA,86,117,135,148,102,65,74,1969, 
2024-May-20_14:43:18.338, 8mS, 80nA,84,115,133,144,99,62,72,1824, 
2024-May-20_14:43:18.468, 8mS, 80nA,81,113,132,143,100,62,72,1834, 
2024-May-20_14:43:18.588, 8mS, 80nA,85,116,134,146,101,64,73,1961, 
2024-May-20_14:43:18.718, 8mS, 80nA,85,116,134,145,100,62,72,1847, 
2024-May-20_14:43:18.838, 8mS, 80nA,83,115,134,146,101,63,73,1884, 
2024-May-20_14:43:18.968, 8mS, 80nA,86,117,135,147,101,64,73,1978, 
2024-May-20_14:43:19.088, 8mS, 80nA,83,114,133,144,100,63,72,1846, 
2024-May-20_14:43:19.218, 8mS, 80nA,82,114,133,145,100,63,72,1854, 
2024-May-20_14:43:19.338, 8mS, 80nA,84,115,133,145,100,64,73,1922, 
2024-May-20_14:43:19.468, 8mS, 80nA,84,115,133,144,100,62,72,1835, 
2024-May-20_14:43:19.588, 8mS, 80nA,84,116,134,146,101,64,73,1930, 
2024-May-20_14:43:19.718, 8mS, 80nA,85,116,134,146,101,64,73,1951, 
2024-May-20_14:43:19.838, 8mS, 80nA,82,114,132,143,100,62,72,1840, 
2024-May-20_14:43:19.968, 8mS, 80nA,83,115,133,145,100,63,73,1888, 
2024-May-20_14:43:20.088, 8mS, 80nA,83,114,132,144,100,63,72,1874, 
2024-May-20_14:43:20.218, 8mS, 80nA,82,114,132,143,100,62,72,1846, 
2024-May-20_14:43:20.338, 8mS, 80nA,86,117,135,148,102,65,74,1970, 
2024-May-20_14:43:20.468, 8mS, 80nA,83,115,133,144,100,63,72,1900, 
2024-May-20_14:43:20.588, 8mS, 80nA,81,113,132,143,99,62,72,1825, 
2024-May-20_14:43:20.718, 8mS, 80nA,85,116,135,147,101,64,73,1930, 
2024-May-20_14:43:20.838, 8mS, 80nA,84,115,133,145,99,62,72,1827, 
2024-May-20_14:43:20.968, 8mS, 80nA,81,113,132,143,99,62,72,1832, 
2024-May-20_14:43:21.088, 8mS, 80nA,86,116,134,146,101,64,73,1970, 
2024-May-20_14:43:21.218, 8mS, 80nA,82,114,132,143,100,63,72,1862, 
2024-May-20_14:43:21.338, 8mS, 80nA,82,114,133,145,100,63,72,1860, 
2024-May-20_14:43:21.458, 8mS, 80nA,86,117,135,147,101,64,73,1976, 
2024-May-20_14:43:21.588, 8mS, 80nA,83,114,133,144,100,63,72,1834, 
2024-May-20_14:43:21.708, 8mS, 80nA,82,114,132,144,100,63,72,1841, 
2024-May-20_14:43:21.838, 8mS, 80nA,85,116,134,145,101,64,73,1937, 
2024-May-20_14:43:21.958, 8mS, 80nA,84,115,133,145,99,62,72,1833, 
2024-May-20_14:43:22.088, 8mS, 80nA,83,115,134,145,100,63,73,1899, 
2024-May-20_14:43:22.208, 8mS, 80nA,86,117,134,146,101,64,73,1964, 
2024-May-20_14:43:22.338, 8mS, 80nA,82,114,132,143,100,62,72,1854, 
2024-May-20_14:43:22.458, 8mS, 80nA,82,114,133,144,100,63,72,1864, 
2024-May-20_14:43:22.588, 8mS, 80nA,83,114,133,144,100,63,72,1892, 
2024-May-20_14:43:22.708, 8mS, 80nA,82,114,132,144,100,62,72,1833, 
2024-May-20_14:43:22.838, 8mS, 80nA,85,117,135,147,102,64,73,1953, 
2024-May-20_14:43:22.958, 8mS, 80nA,84,115,133,144,100,63,73,1916, 
2024-May-20_14:43:23.088, 8mS, 80nA,81,113,132,143,99,62,72,1823, 
2024-May-20_14:43:23.208, 8mS, 80nA,84,116,134,147,101,64,73,1910, 
2024-May-20_14:43:23.338, 8mS, 80nA,82,114,132,143,100,62,72,1845, 
2024-May-20_14:43:23.458, 8mS, 80nA,82,115,134,145,102,64,73,1877, 
2024-May-20_14:43:23.588, 8mS, 80nA,87,118,137,149,103,65,74,1985, 
2024-May-20_14:43:23.708, 8mS, 80nA,84,116,135,146,102,64,73,1897, 
2024-May-20_14:43:23.838, 8mS, 80nA,83,116,135,147,102,64,73,1876, 
2024-May-20_14:43:23.958, 8mS, 80nA,87,119,138,150,103,65,74,2003, 
2024-May-20_14:43:24.088, 8mS, 80nA,85,117,136,147,102,63,73,1864, 
2024-May-20_14:43:24.208, 8mS, 80nA,83,116,135,147,102,64,73,1867, 
2024-May-20_14:43:24.338, 8mS, 80nA,87,118,136,148,103,65,74,1981, 
2024-May-20_14:43:24.458, 8mS, 80nA,83,115,134,145,101,63,73,1863, 
2024-May-20_14:43:24.588, 8mS, 80nA,84,116,135,147,102,64,73,1910, 
2024-May-20_14:43:24.718, 8mS, 80nA,87,118,136,148,103,65,74,1994, 
2024-May-20_14:43:24.838, 8mS, 80nA,83,115,134,145,101,63,73,1869, 
2024-May-20_14:43:24.958, 8mS, 80nA,83,115,133,145,100,63,72,1871, 
2024-May-20_14:43:25.088, 8mS, 80nA,84,115,133,144,100,63,72,1913, 
2024-May-20_14:43:25.218, 8mS, 80nA,83,114,132,143,99,62,72,1839, 
2024-May-20_14:43:25.338, 8mS, 80nA,85,116,134,147,101,64,73,1951, 
2024-May-20_14:43:25.468, 8mS, 80nA,84,115,133,144,100,63,72,1937, 
2024-May-20_14:43:25.588, 8mS, 80nA,81,113,131,142,100,63,73,1894, 
2024-May-20_14:43:25.718, 8mS, 80nA,84,115,134,146,101,64,73,1911, 
2024-May-20_14:43:25.838, 8mS, 80nA,82,113,132,143,99,62,72,1854, 
2024-May-20_14:43:25.958, 8mS, 80nA,81,113,131,142,100,63,72,1864, 
2024-May-20_14:43:26.088, 8mS, 80nA,86,116,134,146,101,64,73,1971, 
2024-May-20_14:43:26.208, 8mS, 80nA,83,114,132,143,99,63,72,1875, 
2024-May-20_14:43:26.338, 8mS, 80nA,81,114,132,144,100,62,72,1833, 
2024-May-20_14:43:26.458, 8mS, 80nA,85,116,135,146,101,64,73,1959, 
2024-May-20_14:43:26.588, 8mS, 80nA,81,113,132,143,99,62,72,1822, 
2024-May-20_14:43:26.708, 8mS, 80nA,81,113,132,143,99,62,72,1836, 
2024-May-20_14:43:26.838, 8mS, 80nA,85,116,134,146,101,64,73,1958, 
2024-May-20_14:43:26.958, 8mS, 80nA,82,113,132,143,99,62,72,1843, 
2024-May-20_14:43:27.088, 8mS, 80nA,83,114,133,145,100,63,72,1878, 
2024-May-20_14:43:27.208, 8mS, 80nA,86,117,135,147,101,64,73,1973, 
2024-May-20_14:43:27.338, 8mS, 80nA,82,114,132,143,99,62,72,1836, 
2024-May-20_14:43:27.458, 8mS, 80nA,82,114,132,144,100,62,72,1847, 
2024-May-20_14:43:27.588, 8mS, 80nA,83,115,133,144,100,63,72,1900, 
2024-May-20_14:43:27.708, 8mS, 80nA,81,113,132,143,99,62,72,1821, 
2024-May-20_14:43:27.839, 8mS, 80nA,85,116,134,147,101,64,73,1931, 
2024-May-20_14:43:27.959, 8mS, 80nA,84,115,133,144,100,64,73,1926, 
2024-May-20_14:43:28.089, 8mS, 80nA,81,113,132,143,100,63,73,1879, 
2024-May-20_14:43:28.209, 8mS, 80nA,84,115,134,146,101,63,73,1897, 
2024-May-20_14:43:28.339, 8mS, 80nA,82,113,132,143,99,62,72,1847, 
2024-May-20_14:43:28.459, 8mS, 80nA,81,113,132,143,100,63,72,1848, 
2024-May-20_14:43:28.589, 8mS, 80nA,86,117,135,146,101,64,73,1962, 
2024-May-20_14:43:28.709, 8mS, 80nA,83,114,132,143,100,63,72,1872, 
2024-May-20_14:43:28.839, 8mS, 80nA,81,114,132,144,100,62,72,1827, 
2024-May-20_14:43:28.960, 8mS, 80nA,85,116,134,146,101,64,73,1942, 
2024-May-20_14:43:29.090, 8mS, 80nA,81,113,132,143,99,62,72,1820, 
2024-May-20_14:43:29.209, 8mS, 80nA,81,113,132,143,99,62,72,1809, 
2024-May-20_14:43:29.340, 8mS, 80nA,85,116,134,146,101,64,73,1936, 
2024-May-20_14:43:29.460, 8mS, 80nA,81,113,132,143,99,62,72,1823, 
2024-May-20_14:43:29.589, 8mS, 80nA,82,114,132,144,100,62,72,1856, 
2024-May-20_14:43:29.709, 8mS, 80nA,86,116,134,146,101,64,73,1964, 
2024-May-20_14:43:29.840, 8mS, 80nA,82,113,132,143,99,62,72,1820, 
2024-May-20_14:43:29.960, 8mS, 80nA,81,113,132,143,99,62,72,1842, 
2024-May-20_14:43:30.089, 8mS, 80nA,83,114,132,143,99,63,72,1898, 
2024-May-20_14:43:30.209, 8mS, 80nA,81,113,131,142,99,62,72,1822, 
2024-May-20_14:43:30.339, 8mS, 80nA,85,116,134,146,101,64,73,1932, 
2024-May-20_14:43:30.460, 8mS, 80nA,84,115,133,144,100,63,72,1933, 
2024-May-20_14:43:30.590, 8mS, 80nA,81,113,131,142,100,63,73,1880, 
2024-May-20_14:43:30.710, 8mS, 80nA,84,115,133,145,100,63,73,1897, 
2024-May-20_14:43:30.850, 8mS, 80nA,82,113,132,142,99,62,72,1851, 
2024-May-20_14:43:30.960, 8mS, 80nA,81,113,131,142,100,62,72,1848, 
2024-May-20_14:43:31.090, 8mS, 80nA,85,116,134,146,101,64,73,1962, 
2024-May-20_14:43:31.210, 8mS, 80nA,83,114,132,143,99,63,72,1881, 
2024-May-20_14:43:31.340, 8mS, 80nA,81,113,132,143,99,62,72,1830, 
2024-May-20_14:43:31.460, 8mS, 80nA,85,116,134,146,101,64,73,1948, 
2024-May-20_14:43:31.590, 8mS, 80nA,81,113,131,143,99,62,72,1825, 
2024-May-20_14:43:31.711, 8mS, 80nA,81,113,132,143,99,62,72,1820, 
2024-May-20_14:43:31.841, 8mS, 80nA,85,116,134,145,100,64,73,1946, 
2024-May-20_14:43:31.965, 8mS, 80nA,118,151,170,194,134,217,227,2304, 
2024-May-20_14:43:32.085, 8mS, 80nA,82,114,132,144,100,62,72,1862, 
2024-May-20_14:43:32.216, 8mS, 80nA,82,114,132,143,99,62,72,1869, 
2024-May-20_14:43:32.336, 8mS, 80nA,82,113,131,142,99,62,72,1825, 
2024-May-20_14:43:32.466, 8mS, 80nA,85,116,134,147,101,64,73,1947, 
2024-May-20_14:43:32.587, 8mS, 80nA,83,114,132,143,99,63,72,1891, 
2024-May-20_14:43:32.717, 8mS, 80nA,80,113,131,142,99,62,72,1814, 
2024-May-20_14:43:32.837, 8mS, 80nA,84,116,134,146,100,63,72,1928, 
2024-May-20_14:43:32.967, 8mS, 80nA,84,115,133,144,100,63,72,1930, 
2024-May-20_14:43:33.087, 8mS, 80nA,83,115,133,145,100,63,72,1877, 
2024-May-20_14:43:33.217, 8mS, 80nA,84,115,133,145,100,64,73,1960, 
2024-May-20_14:43:33.338, 8mS, 80nA,82,113,132,142,99,62,72,1850, 
2024-May-20_14:43:33.458, 8mS, 80nA,82,114,132,144,100,63,72,1849, 
2024-May-20_14:43:33.588, 8mS, 80nA,85,116,134,146,101,64,73,1965, 
2024-May-20_14:43:33.708, 8mS, 80nA,83,114,132,143,99,63,72,1875, 
2024-May-20_14:43:33.838, 8mS, 80nA,81,113,132,143,101,64,73,1938, 
2024-May-20_14:43:33.958, 8mS, 80nA,85,116,134,146,101,64,73,1953, 
2024-May-20_14:43:34.088, 8mS, 80nA,81,113,131,143,99,62,72,1825, 
2024-May-20_14:43:34.208, 8mS, 80nA,84,115,133,145,100,63,72,1905, 
2024-May-20_14:43:34.338, 8mS, 80nA,85,116,134,145,100,64,73,1948, 
2024-May-20_14:43:34.458, 8mS, 80nA,81,113,131,142,99,62,72,1834, 
2024-May-20_14:43:34.588, 8mS, 80nA,82,114,133,144,101,64,73,1969, 
2024-May-20_14:43:34.708, 8mS, 80nA,86,116,134,146,101,64,73,1963, 
2024-May-20_14:43:34.838, 8mS, 80nA,81,113,132,143,99,62,72,1830, 
2024-May-20_14:43:34.960, 8mS, 80nA,81,113,132,143,101,64,73,1952, 
2024-May-20_14:43:35.090, 8mS, 80nA,83,114,132,143,99,63,72,1893, 
2024-May-20_14:43:35.210, 8mS, 80nA,80,112,131,142,99,62,71,1812, 
2024-May-20_14:43:35.340, 8mS, 80nA,84,116,134,146,101,64,73,1919, 
2024-May-20_14:43:35.460, 8mS, 80nA,84,115,133,144,100,63,72,1914, 
2024-May-20_14:43:35.590, 8mS, 80nA,81,112,131,142,100,63,72,1871, 
2024-May-20_14:43:35.710, 8mS, 80nA,84,115,133,145,100,63,73,1898, 
2024-May-20_14:43:35.840, 8mS, 80nA,82,113,131,143,99,62,72,1848, 
2024-May-20_14:43:35.960, 8mS, 80nA,105,137,157,176,121,157,169,2141, 
2024-May-20_14:43:36.090, 8mS, 80nA,85,116,134,146,101,64,73,1964, 
2024-May-20_14:43:36.210, 8mS, 80nA,83,114,132,143,99,63,72,1876, 
2024-May-20_14:43:36.340, 8mS, 80nA,81,113,132,143,100,63,73,1932, 
2024-May-20_14:43:36.460, 8mS, 80nA,85,116,134,146,100,64,73,1948, 
2024-May-20_14:43:36.590, 8mS, 80nA,81,113,131,143,99,62,72,1827, 
2024-May-20_14:43:36.710, 8mS, 80nA,81,113,131,143,100,63,72,1901, 
2024-May-20_14:43:36.840, 8mS, 80nA,85,116,134,145,100,64,73,1954, 
2024-May-20_14:43:36.961, 8mS, 80nA,81,113,131,142,99,62,72,1838, 
2024-May-20_14:43:37.091, 8mS, 80nA,82,114,132,144,100,62,72,1866, 
2024-May-20_14:43:37.211, 8mS, 80nA,86,116,134,146,101,64,73,1968, 
2024-May-20_14:43:37.341, 8mS, 80nA,81,113,131,143,99,62,72,1829, 
2024-May-20_14:43:37.461, 8mS, 80nA,85,116,134,147,101,64,73,1956, 
2024-May-20_14:43:37.591, 8mS, 80nA,83,114,132,143,99,63,72,1902, 
2024-May-20_14:43:37.711, 8mS, 80nA,81,112,131,142,101,63,73,1910, 
2024-May-20_14:43:37.841, 8mS, 80nA,85,116,134,146,101,64,73,1926, 
2024-May-20_14:43:37.961, 8mS, 80nA,81,113,131,142,99,62,72,1831, 
2024-May-20_14:43:38.091, 8mS, 80nA,81,112,131,142,100,63,72,1873, 
2024-May-20_14:43:38.211, 8mS, 80nA,85,116,134,145,100,64,73,1959, 
2024-May-20_14:43:38.341, 8mS, 80nA,81,113,131,142,99,62,72,1844, 
2024-May-20_14:43:38.461, 8mS, 80nA,82,114,132,144,100,62,72,1838, 
2024-May-20_14:43:38.591, 8mS, 80nA,85,116,134,146,101,64,73,1955, 
2024-May-20_14:43:38.711, 8mS, 80nA,81,113,131,143,99,62,72,1821, 
2024-May-20_14:43:38.841, 8mS, 80nA,81,113,132,143,100,63,73,1929, 
2024-May-20_14:43:38.961, 8mS, 80nA,85,115,133,145,100,63,73,1937, 
2024-May-20_14:43:39.091, 8mS, 80nA,81,113,131,143,99,62,72,1833, 
2024-May-20_14:43:39.211, 8mS, 80nA,83,115,133,145,100,63,72,1903, 
2024-May-20_14:43:39.341, 8mS, 80nA,85,116,134,145,101,64,73,1957, 
2024-May-20_14:43:39.461, 8mS, 80nA,82,113,132,143,99,62,72,1854, 
2024-May-20_14:43:39.591, 8mS, 80nA,82,114,132,144,100,62,72,1868, 
2024-May-20_14:43:39.711, 8mS, 80nA,83,114,132,143,99,62,72,1877, 
2024-May-20_14:43:39.841, 8mS, 80nA,81,113,131,143,99,62,72,1830, 
2024-May-20_14:43:39.963, 8mS, 80nA,100,131,149,166,115,126,134,2144, 
2024-May-20_14:43:40.093, 8mS, 80nA,84,114,132,143,99,63,72,1906, 
2024-May-20_14:43:40.213, 8mS, 80nA,81,112,131,142,100,63,73,1905, 
2024-May-20_14:43:40.342, 8mS, 80nA,84,116,134,146,101,64,73,1925, 
2024-May-20_14:43:40.462, 8mS, 80nA,81,113,131,142,99,62,72,1831, 
2024-May-20_14:43:40.592, 8mS, 80nA,81,112,131,142,99,62,71,1819, 
2024-May-20_14:43:40.712, 8mS, 80nA,85,116,134,145,100,64,73,1959, 
2024-May-20_14:43:40.842, 8mS, 80nA,82,113,132,142,99,62,72,1858, 
2024-May-20_14:43:40.962, 8mS, 80nA,82,114,132,144,99,62,72,1843, 
2024-May-20_14:43:41.092, 8mS, 80nA,85,116,134,145,100,64,73,1955, 
2024-May-20_14:43:41.212, 8mS, 80nA,81,113,131,143,99,62,72,1817, 
2024-May-20_14:43:41.342, 8mS, 80nA,81,113,131,143,100,63,72,1921, 
2024-May-20_14:43:41.462, 8mS, 80nA,84,115,133,144,100,63,72,1912, 
2024-May-20_14:43:41.593, 8mS, 80nA,81,113,131,142,99,62,72,1821, 
2024-May-20_14:43:41.713, 8mS, 80nA,83,114,133,144,100,63,72,1891, 
2024-May-20_14:43:41.843, 8mS, 80nA,85,116,133,145,100,64,73,1950, 
2024-May-20_14:43:41.962, 8mS, 80nA,81,113,131,142,99,62,72,1846, 
