% Time Stamp, Integration Time, Reference Current,Diode 1, Diode 2, Diode 3, Diode 4, Diode 5, Diode 6, Diode 7, Diode 8,
2024-May-20_14:25:11.677, 8mS, 80nA,126,172,204,228,158,100,117,2672, 
2024-May-20_14:25:11.807, 8mS, 80nA,124,170,202,225,157,98,116,2609, 
2024-May-20_14:25:11.927, 8mS, 80nA,124,170,202,225,157,98,116,2609, 
2024-May-20_14:25:12.057, 8mS, 80nA,124,169,200,224,156,98,115,2618, 
2024-May-20_14:25:12.177, 8mS, 80nA,119,165,197,220,153,96,114,2473, 
2024-May-20_14:25:12.307, 8mS, 80nA,121,167,199,223,155,97,115,2554, 
2024-May-20_14:25:12.427, 8mS, 80nA,124,169,200,223,155,98,115,2628, 
2024-May-20_14:25:12.557, 8mS, 80nA,120,166,198,221,154,96,114,2497, 
2024-May-20_14:25:12.677, 8mS, 80nA,121,168,199,223,156,98,116,2638, 
2024-May-20_14:25:12.807, 8mS, 80nA,125,170,201,224,156,99,116,2645, 
2024-May-20_14:25:12.927, 8mS, 80nA,120,167,199,222,155,97,115,2515, 
2024-May-20_14:25:13.057, 8mS, 80nA,121,168,200,223,157,99,116,2664, 
2024-May-20_14:25:13.177, 8mS, 80nA,122,169,201,224,156,98,116,2566, 
2024-May-20_14:25:13.307, 8mS, 80nA,121,169,201,225,157,98,116,2532, 
2024-May-20_14:25:13.427, 8mS, 80nA,127,173,205,229,157,99,117,2620, 
2024-May-20_14:25:13.557, 8mS, 80nA,123,170,202,225,157,98,116,2593, 
2024-May-20_14:25:13.677, 8mS, 80nA,125,171,203,227,158,99,117,2630, 
2024-May-20_14:25:13.807, 8mS, 80nA,125,171,203,227,156,98,116,2620, 
2024-May-20_14:25:13.927, 8mS, 80nA,120,167,199,223,155,97,115,2497, 
2024-May-20_14:25:14.058, 8mS, 80nA,123,170,202,226,157,98,116,2594, 
2024-May-20_14:25:14.178, 8mS, 80nA,124,169,201,224,156,98,116,2620, 
2024-May-20_14:25:14.308, 8mS, 80nA,120,167,199,222,155,96,115,2497, 
2024-May-20_14:25:14.428, 8mS, 80nA,123,169,201,225,157,99,116,2660, 
2024-May-20_14:25:14.558, 8mS, 80nA,124,169,201,224,156,98,116,2649, 
2024-May-20_14:25:14.678, 8mS, 80nA,121,168,200,224,156,97,115,2541, 
2024-May-20_14:25:14.808, 8mS, 80nA,126,171,203,226,157,99,116,2679, 
2024-May-20_14:25:14.928, 8mS, 80nA,122,168,199,222,155,97,115,2558, 
2024-May-20_14:25:15.058, 8mS, 80nA,120,167,199,222,155,97,115,2519, 
2024-May-20_14:25:15.178, 8mS, 80nA,124,169,200,223,154,97,115,2579, 
2024-May-20_14:25:15.308, 8mS, 80nA,121,166,198,221,154,97,114,2546, 
2024-May-20_14:25:15.428, 8mS, 80nA,123,168,200,223,155,98,115,2613, 
2024-May-20_14:25:15.558, 8mS, 80nA,123,168,200,223,154,97,115,2585, 
2024-May-20_14:25:15.678, 8mS, 80nA,119,165,197,220,153,96,114,2478, 
2024-May-20_14:25:15.808, 8mS, 80nA,122,167,199,222,154,97,114,2588, 
2024-May-20_14:25:15.928, 8mS, 80nA,123,167,198,221,153,95,113,2488, 
2024-May-20_14:25:16.058, 8mS, 80nA,119,165,197,219,153,95,113,2482, 
2024-May-20_14:25:16.178, 8mS, 80nA,124,169,200,223,155,98,115,2643, 
2024-May-20_14:25:16.308, 8mS, 80nA,124,168,199,223,154,96,114,2510, 
2024-May-20_14:25:16.428, 8mS, 80nA,120,166,198,221,154,96,114,2534, 
2024-May-20_14:25:16.558, 8mS, 80nA,124,169,200,224,156,98,115,2651, 
2024-May-20_14:25:16.678, 8mS, 80nA,120,166,197,220,153,96,114,2520, 
2024-May-20_14:25:16.809, 8mS, 80nA,120,166,198,221,154,96,114,2513, 
2024-May-20_14:25:16.929, 8mS, 80nA,125,170,201,225,154,97,114,2564, 
2024-May-20_14:25:17.059, 8mS, 80nA,120,166,198,221,154,96,114,2536, 
2024-May-20_14:25:17.179, 8mS, 80nA,124,169,200,224,156,98,115,2634, 
2024-May-20_14:25:17.309, 8mS, 80nA,124,169,200,224,154,97,114,2575, 
2024-May-20_14:25:17.429, 8mS, 80nA,118,164,196,219,153,95,113,2477, 
2024-May-20_14:25:17.559, 8mS, 80nA,123,168,199,223,155,98,115,2602, 
2024-May-20_14:25:17.679, 8mS, 80nA,121,166,197,220,152,95,113,2471, 
2024-May-20_14:25:17.810, 8mS, 80nA,118,164,196,219,153,95,113,2464, 
2024-May-20_14:25:17.930, 8mS, 80nA,123,167,199,222,154,97,114,2610, 
2024-May-20_14:25:18.061, 8mS, 80nA,118,165,197,219,153,96,114,2479, 
2024-May-20_14:25:18.181, 8mS, 80nA,121,166,198,221,154,96,114,2538, 
2024-May-20_14:25:18.311, 8mS, 80nA,122,166,196,219,151,95,113,2489, 
2024-May-20_14:25:18.433, 8mS, 80nA,117,163,194,216,151,94,112,2459, 
2024-May-20_14:25:18.553, 8mS, 80nA,123,167,198,221,153,97,114,2619, 
2024-May-20_14:25:18.683, 8mS, 80nA,122,166,198,221,153,97,114,2602, 
2024-May-20_14:25:18.803, 8mS, 80nA,118,164,196,219,153,95,113,2476, 
2024-May-20_14:25:18.933, 8mS, 80nA,121,166,197,220,153,97,114,2596, 
2024-May-20_14:25:19.053, 8mS, 80nA,117,162,195,218,152,95,113,2475, 
2024-May-20_14:25:19.183, 8mS, 80nA,115,161,194,218,152,95,113,2412, 
2024-May-20_14:25:19.304, 8mS, 80nA,118,162,196,219,152,95,113,2488, 
2024-May-20_14:25:19.434, 8mS, 80nA,116,160,194,217,152,95,113,2461, 
2024-May-20_14:25:19.554, 8mS, 80nA,118,163,197,221,154,96,114,2516, 
2024-May-20_14:25:19.684, 8mS, 80nA,120,165,198,222,154,96,115,2533, 
2024-May-20_14:25:19.804, 8mS, 80nA,116,162,195,218,153,95,114,2439, 
2024-May-20_14:25:19.935, 8mS, 80nA,120,165,197,221,154,96,114,2550, 
2024-May-20_14:25:20.055, 8mS, 80nA,121,166,198,221,154,97,115,2578, 
2024-May-20_14:25:20.185, 8mS, 80nA,118,164,196,220,153,95,114,2488, 
2024-May-20_14:25:20.305, 8mS, 80nA,122,167,198,222,154,97,115,2594, 
2024-May-20_14:25:20.435, 8mS, 80nA,118,164,196,218,152,95,114,2469, 
2024-May-20_14:25:20.555, 8mS, 80nA,118,164,196,219,153,95,114,2486, 
2024-May-20_14:25:20.685, 8mS, 80nA,123,168,199,223,153,96,114,2507, 
2024-May-20_14:25:20.805, 8mS, 80nA,119,165,197,219,153,96,114,2506, 
2024-May-20_14:25:20.930, 8mS, 80nA,123,168,200,224,156,98,116,2613, 
2024-May-20_14:25:21.056, 8mS, 80nA,124,169,200,224,154,97,115,2551, 
2024-May-20_14:25:21.177, 8mS, 80nA,118,165,197,220,154,96,115,2474, 
2024-May-20_14:25:21.307, 8mS, 80nA,123,169,201,225,156,98,116,2619, 
2024-May-20_14:25:21.427, 8mS, 80nA,122,167,199,222,155,97,116,2577, 
2024-May-20_14:25:21.559, 8mS, 80nA,119,165,198,221,154,96,115,2481, 
2024-May-20_14:25:21.679, 8mS, 80nA,124,169,201,225,157,98,117,2614, 
2024-May-20_14:25:21.809, 8mS, 80nA,123,168,200,223,156,98,116,2607, 
2024-May-20_14:25:21.929, 8mS, 80nA,123,170,202,226,157,98,117,2589, 
2024-May-20_14:25:22.059, 8mS, 80nA,124,170,203,227,157,99,117,2656, 
2024-May-20_14:25:22.179, 8mS, 80nA,120,167,199,222,155,97,115,2513, 
2024-May-20_14:25:22.309, 8mS, 80nA,122,168,201,224,156,98,116,2561, 
2024-May-20_14:25:22.430, 8mS, 80nA,125,170,201,225,156,99,116,2660, 
2024-May-20_14:25:22.560, 8mS, 80nA,121,167,199,223,155,97,115,2527, 
2024-May-20_14:25:22.680, 8mS, 80nA,125,170,201,225,156,98,116,2662, 
2024-May-20_14:25:22.810, 8mS, 80nA,121,167,198,221,154,97,115,2560, 
2024-May-20_14:25:22.935, 8mS, 80nA,120,166,198,221,154,96,115,2510, 
2024-May-20_14:25:23.055, 8mS, 80nA,125,169,201,224,156,98,116,2653, 
2024-May-20_14:25:23.185, 8mS, 80nA,122,168,199,222,154,96,115,2500, 
2024-May-20_14:25:23.305, 8mS, 80nA,120,167,199,222,155,97,115,2513, 
2024-May-20_14:25:23.435, 8mS, 80nA,124,169,200,224,156,98,116,2631, 
2024-May-20_14:25:23.555, 8mS, 80nA,120,167,199,222,155,97,115,2514, 
2024-May-20_14:25:23.685, 8mS, 80nA,124,169,201,224,156,98,116,2616, 
2024-May-20_14:25:23.805, 8mS, 80nA,125,170,201,224,156,98,116,2644, 
2024-May-20_14:25:23.935, 8mS, 80nA,120,167,199,221,155,97,116,2576, 
2024-May-20_14:25:24.056, 8mS, 80nA,123,169,200,224,156,98,116,2605, 
2024-May-20_14:25:24.186, 8mS, 80nA,121,167,198,221,154,97,115,2529, 
2024-May-20_14:25:24.306, 8mS, 80nA,120,166,198,221,154,96,115,2511, 
2024-May-20_14:25:24.436, 8mS, 80nA,125,170,201,225,156,99,116,2668, 
2024-May-20_14:25:24.556, 8mS, 80nA,121,167,198,221,154,96,115,2534, 
2024-May-20_14:25:24.686, 8mS, 80nA,121,167,199,222,154,97,115,2534, 
2024-May-20_14:25:24.806, 8mS, 80nA,125,170,201,225,156,99,116,2670, 
2024-May-20_14:25:24.936, 8mS, 80nA,120,166,198,221,154,96,115,2510, 
2024-May-20_14:25:25.056, 8mS, 80nA,120,167,199,222,154,96,115,2525, 
2024-May-20_14:25:25.186, 8mS, 80nA,122,168,199,221,154,97,115,2588, 
2024-May-20_14:25:25.306, 8mS, 80nA,120,166,198,221,154,96,115,2505, 
2024-May-20_14:25:25.436, 8mS, 80nA,125,170,201,225,156,98,116,2649, 
2024-May-20_14:25:25.556, 8mS, 80nA,123,168,199,222,155,97,115,2602, 
2024-May-20_14:25:25.686, 8mS, 80nA,120,166,198,221,156,98,116,2604, 
2024-May-20_14:25:25.806, 8mS, 80nA,124,170,201,225,156,98,116,2636, 
2024-May-20_14:25:25.938, 8mS, 80nA,120,166,198,220,154,96,115,2505, 
2024-May-20_14:25:26.058, 8mS, 80nA,119,166,198,221,155,98,116,2589, 
2024-May-20_14:25:26.178, 8mS, 80nA,124,169,200,223,155,98,116,2647, 
2024-May-20_14:25:26.308, 8mS, 80nA,120,166,198,220,154,96,115,2511, 
2024-May-20_14:25:26.428, 8mS, 80nA,122,168,199,223,155,97,115,2568, 
2024-May-20_14:25:26.558, 8mS, 80nA,145,189,220,251,174,165,195,2887, 
2024-May-20_14:25:26.678, 8mS, 80nA,121,167,199,222,155,97,115,2534, 
2024-May-20_14:25:26.808, 8mS, 80nA,122,168,199,223,156,98,116,2672, 
2024-May-20_14:25:26.928, 8mS, 80nA,122,167,199,221,154,97,115,2561, 
2024-May-20_14:25:27.058, 8mS, 80nA,121,167,199,222,155,97,115,2529, 
2024-May-20_14:25:27.177, 8mS, 80nA,125,170,201,224,156,98,116,2670, 
2024-May-20_14:25:27.308, 8mS, 80nA,122,168,199,222,154,97,115,2571, 
2024-May-20_14:25:27.427, 8mS, 80nA,121,167,199,222,156,98,116,2655, 
2024-May-20_14:25:27.558, 8mS, 80nA,125,170,201,224,155,98,116,2673, 
2024-May-20_14:25:27.677, 8mS, 80nA,120,166,198,221,154,96,115,2527, 
2024-May-20_14:25:27.808, 8mS, 80nA,125,169,200,224,155,98,116,2658, 
2024-May-20_14:25:27.928, 8mS, 80nA,125,169,200,223,155,98,116,2662, 
2024-May-20_14:25:28.058, 8mS, 80nA,121,167,198,221,154,96,115,2549, 
2024-May-20_14:25:28.177, 8mS, 80nA,125,169,200,224,156,99,116,2714, 
2024-May-20_14:25:28.307, 8mS, 80nA,126,170,200,223,155,99,116,2699, 
2024-May-20_14:25:28.428, 8mS, 80nA,124,168,200,223,155,97,115,2629, 
2024-May-20_14:25:28.558, 8mS, 80nA,125,169,200,223,156,99,116,2739, 
2024-May-20_14:25:28.678, 8mS, 80nA,123,168,199,221,155,97,115,2597, 
2024-May-20_14:25:28.808, 8mS, 80nA,124,169,200,223,155,98,116,2628, 
2024-May-20_14:25:28.928, 8mS, 80nA,128,172,202,226,157,100,117,2757, 
2024-May-20_14:25:29.058, 8mS, 80nA,123,168,200,222,155,97,115,2613, 
2024-May-20_14:25:29.178, 8mS, 80nA,128,172,203,226,157,100,117,2751, 
2024-May-20_14:25:29.308, 8mS, 80nA,128,172,202,226,155,98,116,2647, 
2024-May-20_14:25:29.428, 8mS, 80nA,122,167,199,222,154,97,115,2571, 
2024-May-20_14:25:29.558, 8mS, 80nA,127,171,202,226,157,99,117,2719, 
2024-May-20_14:25:29.678, 8mS, 80nA,123,168,199,222,155,97,115,2625, 
2024-May-20_14:25:29.808, 8mS, 80nA,121,167,198,221,154,96,115,2532, 
2024-May-20_14:25:29.928, 8mS, 80nA,126,171,202,225,155,98,116,2640, 
2024-May-20_14:25:30.058, 8mS, 80nA,123,168,200,222,155,97,115,2604, 
2024-May-20_14:25:30.178, 8mS, 80nA,124,170,201,225,156,98,116,2612, 
2024-May-20_14:25:30.308, 8mS, 80nA,124,169,200,223,155,98,116,2634, 
2024-May-20_14:25:30.428, 8mS, 80nA,120,167,198,221,154,96,115,2503, 
2024-May-20_14:25:30.558, 8mS, 80nA,152,198,230,264,182,195,231,2928, 
2024-May-20_14:25:30.678, 8mS, 80nA,124,169,201,224,154,96,115,2529, 
2024-May-20_14:25:30.808, 8mS, 80nA,120,167,199,221,154,96,115,2504, 
2024-May-20_14:25:30.928, 8mS, 80nA,125,170,202,225,156,98,116,2666, 
2024-May-20_14:25:31.058, 8mS, 80nA,121,167,199,222,155,97,115,2536, 
2024-May-20_14:25:31.178, 8mS, 80nA,121,168,200,223,155,97,116,2541, 
2024-May-20_14:25:31.308, 8mS, 80nA,125,170,202,225,156,98,116,2663, 
2024-May-20_14:25:31.428, 8mS, 80nA,121,167,199,222,155,97,115,2515, 
2024-May-20_14:25:31.558, 8mS, 80nA,121,168,199,223,155,97,115,2523, 
2024-May-20_14:25:31.678, 8mS, 80nA,123,168,200,222,155,97,115,2583, 
2024-May-20_14:25:31.808, 8mS, 80nA,121,167,199,222,154,96,115,2503, 
2024-May-20_14:25:31.928, 8mS, 80nA,124,170,201,224,156,98,116,2639, 
2024-May-20_14:25:32.058, 8mS, 80nA,123,168,199,222,155,97,115,2590, 
2024-May-20_14:25:32.178, 8mS, 80nA,120,167,198,221,154,96,115,2496, 
2024-May-20_14:25:32.308, 8mS, 80nA,124,169,201,224,155,98,116,2625, 
2024-May-20_14:25:32.428, 8mS, 80nA,120,166,198,221,154,96,115,2499, 
2024-May-20_14:25:32.558, 8mS, 80nA,119,166,198,221,155,97,115,2581, 
2024-May-20_14:25:32.678, 8mS, 80nA,124,170,201,224,156,98,116,2636, 
2024-May-20_14:25:32.808, 8mS, 80nA,120,167,198,221,154,96,115,2502, 
2024-May-20_14:25:32.929, 8mS, 80nA,122,168,200,223,155,97,115,2561, 
2024-May-20_14:25:33.059, 8mS, 80nA,125,170,201,224,156,98,116,2643, 
2024-May-20_14:25:33.179, 8mS, 80nA,120,167,198,221,155,97,115,2529, 
2024-May-20_14:25:33.309, 8mS, 80nA,121,168,199,223,155,97,115,2544, 
2024-May-20_14:25:33.429, 8mS, 80nA,121,167,199,222,155,97,115,2547, 
2024-May-20_14:25:33.559, 8mS, 80nA,120,167,199,221,155,96,115,2519, 
2024-May-20_14:25:33.679, 8mS, 80nA,126,171,202,226,157,99,117,2668, 
2024-May-20_14:25:33.809, 8mS, 80nA,122,168,199,222,155,97,115,2568, 
2024-May-20_14:25:33.927, 8mS, 80nA,120,167,199,222,155,97,115,2520, 
2024-May-20_14:25:34.057, 8mS, 80nA,126,171,202,226,157,99,117,2671, 
2024-May-20_14:25:34.178, 8mS, 80nA,120,167,199,222,154,96,115,2516, 
2024-May-20_14:25:34.308, 8mS, 80nA,120,167,199,222,156,99,116,2644, 
2024-May-20_14:25:34.428, 8mS, 80nA,124,169,200,223,155,98,116,2625, 
2024-May-20_14:25:34.559, 8mS, 80nA,149,196,228,261,181,194,230,2848, 
2024-May-20_14:25:34.679, 8mS, 80nA,124,170,201,225,156,98,116,2620, 
2024-May-20_14:25:34.809, 8mS, 80nA,124,169,200,223,156,98,116,2631, 
2024-May-20_14:25:34.929, 8mS, 80nA,123,169,201,224,156,98,116,2583, 
2024-May-20_14:25:35.059, 8mS, 80nA,124,170,201,225,156,98,116,2607, 
2024-May-20_14:25:35.179, 8mS, 80nA,121,167,199,221,154,97,115,2526, 
2024-May-20_14:25:35.309, 8mS, 80nA,122,169,200,224,155,97,116,2562, 
2024-May-20_14:25:35.430, 8mS, 80nA,125,170,201,225,156,98,116,2667, 
2024-May-20_14:25:35.560, 8mS, 80nA,121,168,199,223,155,97,115,2533, 
2024-May-20_14:25:35.680, 8mS, 80nA,122,168,200,223,156,99,116,2676, 
2024-May-20_14:25:35.810, 8mS, 80nA,122,168,199,222,155,97,116,2578, 
2024-May-20_14:25:35.930, 8mS, 80nA,121,167,199,222,155,97,115,2528, 
2024-May-20_14:25:36.061, 8mS, 80nA,126,171,202,225,156,99,116,2679, 
2024-May-20_14:25:36.181, 8mS, 80nA,123,169,200,223,155,98,116,2615, 
2024-May-20_14:25:36.311, 8mS, 80nA,121,167,199,222,156,98,116,2657, 
2024-May-20_14:25:36.431, 8mS, 80nA,126,170,201,225,156,99,116,2685, 
2024-May-20_14:25:36.561, 8mS, 80nA,121,167,198,221,154,97,115,2540, 
2024-May-20_14:25:36.681, 8mS, 80nA,124,169,200,223,155,98,116,2634, 
2024-May-20_14:25:36.811, 8mS, 80nA,126,170,200,224,155,98,116,2683, 
2024-May-20_14:25:36.932, 8mS, 80nA,121,167,198,221,154,97,115,2547, 
2024-May-20_14:25:37.060, 8mS, 80nA,123,168,200,223,156,99,116,2713, 
2024-May-20_14:25:37.181, 8mS, 80nA,126,170,201,224,156,99,116,2696, 
2024-May-20_14:25:37.311, 8mS, 80nA,122,168,199,222,154,97,115,2579, 
2024-May-20_14:25:37.431, 8mS, 80nA,123,168,200,223,156,99,116,2711, 
2024-May-20_14:25:37.563, 8mS, 80nA,122,167,199,221,154,97,115,2585, 
2024-May-20_14:25:37.683, 8mS, 80nA,122,167,199,222,154,97,115,2572, 
2024-May-20_14:25:37.803, 8mS, 80nA,127,171,202,225,156,99,116,2717, 
2024-May-20_14:25:37.933, 8mS, 80nA,123,168,199,221,154,97,115,2602, 
2024-May-20_14:25:38.053, 8mS, 80nA,122,167,199,222,156,99,116,2691, 
2024-May-20_14:25:38.183, 8mS, 80nA,127,171,202,225,156,99,117,2725, 
2024-May-20_14:25:38.303, 8mS, 80nA,121,167,198,221,154,96,115,2539, 
2024-May-20_14:25:38.434, 8mS, 80nA,122,167,199,221,156,99,116,2687, 
2024-May-20_14:25:38.554, 8mS, 80nA,146,190,221,251,174,170,198,2900, 
2024-May-20_14:25:38.684, 8mS, 80nA,121,167,198,221,154,97,115,2544, 
2024-May-20_14:25:38.804, 8mS, 80nA,126,170,201,225,156,99,116,2680, 
2024-May-20_14:25:38.935, 8mS, 80nA,125,169,200,222,155,98,116,2669, 
2024-May-20_14:25:39.055, 8mS, 80nA,121,167,198,221,155,98,116,2621, 
2024-May-20_14:25:39.185, 8mS, 80nA,126,170,200,223,155,98,116,2701, 
2024-May-20_14:25:39.305, 8mS, 80nA,122,167,198,221,154,97,115,2560, 
2024-May-20_14:25:39.435, 8mS, 80nA,124,169,200,223,155,98,116,2612, 
2024-May-20_14:25:39.555, 8mS, 80nA,126,170,201,224,155,99,116,2703, 
2024-May-20_14:25:39.685, 8mS, 80nA,121,167,199,222,154,97,115,2549, 
2024-May-20_14:25:39.805, 8mS, 80nA,122,168,199,222,155,98,116,2682, 
2024-May-20_14:25:39.935, 8mS, 80nA,122,167,198,221,154,97,115,2573, 
2024-May-20_14:25:40.056, 8mS, 80nA,121,167,198,221,154,96,115,2529, 
2024-May-20_14:25:40.186, 8mS, 80nA,125,169,200,224,155,98,116,2670, 
2024-May-20_14:25:40.306, 8mS, 80nA,122,167,198,221,154,97,115,2578, 
2024-May-20_14:25:40.436, 8mS, 80nA,124,168,200,223,155,97,115,2622, 
2024-May-20_14:25:40.556, 8mS, 80nA,125,169,200,223,155,98,115,2659, 
2024-May-20_14:25:40.686, 8mS, 80nA,120,166,197,220,153,96,114,2504, 
2024-May-20_14:25:40.806, 8mS, 80nA,123,168,199,223,155,97,115,2615, 
2024-May-20_14:25:40.936, 8mS, 80nA,124,168,199,222,155,98,115,2629, 
2024-May-20_14:25:41.056, 8mS, 80nA,120,166,197,220,153,96,114,2503, 
2024-May-20_14:25:41.186, 8mS, 80nA,123,168,199,222,155,98,115,2648, 
2024-May-20_14:25:41.306, 8mS, 80nA,125,169,199,222,155,98,115,2646, 
2024-May-20_14:25:41.436, 8mS, 80nA,121,167,198,221,154,96,114,2554, 
2024-May-20_14:25:41.556, 8mS, 80nA,123,168,199,222,155,98,116,2683, 
2024-May-20_14:25:41.686, 8mS, 80nA,121,167,198,220,154,96,115,2557, 
2024-May-20_14:25:41.806, 8mS, 80nA,122,167,199,221,154,97,115,2563, 
2024-May-20_14:25:41.936, 8mS, 80nA,127,171,201,225,154,97,115,2598, 
2024-May-20_14:25:42.057, 8mS, 80nA,122,167,198,221,154,97,115,2577, 
2024-May-20_14:25:42.177, 8mS, 80nA,126,171,201,225,156,99,116,2685, 
2024-May-20_14:25:42.307, 8mS, 80nA,126,171,201,225,156,99,116,2696, 
2024-May-20_14:25:42.427, 8mS, 80nA,120,166,198,220,153,96,114,2514, 
2024-May-20_14:25:42.557, 8mS, 80nA,124,169,199,223,155,98,115,2647, 
2024-May-20_14:25:42.677, 8mS, 80nA,122,166,196,219,152,96,114,2593, 
2024-May-20_14:25:42.807, 8mS, 80nA,118,164,194,217,151,95,113,2478, 
2024-May-20_14:25:42.927, 8mS, 80nA,123,166,196,219,152,96,114,2614, 
2024-May-20_14:25:43.057, 8mS, 80nA,122,165,196,218,152,96,113,2585, 
2024-May-20_14:25:43.178, 8mS, 80nA,121,165,196,219,152,96,113,2546, 
2024-May-20_14:25:43.308, 8mS, 80nA,122,166,197,220,152,96,114,2616, 
2024-May-20_14:25:43.428, 8mS, 80nA,118,163,194,216,151,94,112,2479, 
2024-May-20_14:25:43.558, 8mS, 80nA,120,165,196,219,152,96,113,2535, 
2024-May-20_14:25:43.678, 8mS, 80nA,123,167,197,219,151,95,113,2514, 
2024-May-20_14:25:43.808, 8mS, 80nA,119,164,194,216,151,95,112,2488, 
2024-May-20_14:25:43.927, 8mS, 80nA,123,167,197,220,152,96,114,2633, 
2024-May-20_14:25:44.057, 8mS, 80nA,123,167,197,219,151,95,113,2522, 
2024-May-20_14:25:44.177, 8mS, 80nA,119,164,195,217,151,95,113,2486, 
2024-May-20_14:25:44.307, 8mS, 80nA,123,167,197,220,152,97,114,2629, 
2024-May-20_14:25:44.427, 8mS, 80nA,120,164,195,217,151,95,113,2530, 
2024-May-20_14:25:44.557, 8mS, 80nA,118,164,194,217,151,95,113,2476, 
2024-May-20_14:25:44.677, 8mS, 80nA,121,165,195,218,152,96,113,2571, 
2024-May-20_14:25:44.807, 8mS, 80nA,120,165,195,217,151,94,113,2469, 
2024-May-20_14:25:44.927, 8mS, 80nA,122,166,196,219,152,96,113,2586, 
2024-May-20_14:25:45.058, 8mS, 80nA,122,166,196,218,152,96,113,2583, 
2024-May-20_14:25:45.178, 8mS, 80nA,118,163,194,216,150,94,112,2465, 
2024-May-20_14:25:45.308, 8mS, 80nA,121,165,195,218,151,95,113,2566, 
2024-May-20_14:25:45.428, 8mS, 80nA,122,166,196,218,150,94,112,2478, 
2024-May-20_14:25:45.557, 8mS, 80nA,118,163,194,216,151,94,112,2470, 
2024-May-20_14:25:45.677, 8mS, 80nA,123,167,197,220,153,97,114,2628, 
2024-May-20_14:25:45.807, 8mS, 80nA,119,164,195,217,151,95,113,2504, 
2024-May-20_14:25:45.927, 8mS, 80nA,121,166,197,220,153,96,114,2547, 
2024-May-20_14:25:46.057, 8mS, 80nA,125,170,200,224,155,98,116,2674, 
2024-May-20_14:25:46.177, 8mS, 80nA,121,166,198,220,154,96,114,2528, 
2024-May-20_14:25:46.307, 8mS, 80nA,121,167,198,221,154,96,115,2547, 
2024-May-20_14:25:46.428, 8mS, 80nA,122,167,198,221,154,97,115,2583, 
2024-May-20_14:25:46.558, 8mS, 80nA,121,167,198,220,154,96,114,2520, 
2024-May-20_14:25:46.678, 8mS, 80nA,125,170,201,225,156,98,116,2671, 
2024-May-20_14:25:46.808, 8mS, 80nA,123,168,198,221,154,97,115,2601, 
2024-May-20_14:25:46.928, 8mS, 80nA,120,166,198,220,155,98,116,2637, 
2024-May-20_14:25:47.058, 8mS, 80nA,125,170,201,225,156,99,116,2667, 
2024-May-20_14:25:47.177, 8mS, 80nA,120,166,198,220,154,96,114,2525, 
2024-May-20_14:25:47.308, 8mS, 80nA,120,166,198,220,155,98,116,2625, 
2024-May-20_14:25:47.428, 8mS, 80nA,125,169,200,222,155,98,115,2662, 
2024-May-20_14:25:47.558, 8mS, 80nA,120,166,197,220,153,96,114,2525, 
2024-May-20_14:25:47.677, 8mS, 80nA,123,169,200,223,155,98,115,2606, 
2024-May-20_14:25:47.808, 8mS, 80nA,125,169,199,222,155,98,115,2661, 
2024-May-20_14:25:47.928, 8mS, 80nA,121,167,198,221,154,97,115,2559, 
2024-May-20_14:25:48.058, 8mS, 80nA,122,167,198,222,154,97,115,2580, 
2024-May-20_14:25:48.178, 8mS, 80nA,120,166,197,219,153,96,114,2543, 
2024-May-20_14:25:48.308, 8mS, 80nA,121,166,197,220,153,96,114,2542, 
2024-May-20_14:25:48.428, 8mS, 80nA,124,168,199,222,154,97,115,2665, 
2024-May-20_14:25:48.558, 8mS, 80nA,120,165,196,218,152,96,114,2539, 
2024-May-20_14:25:48.678, 8mS, 80nA,120,165,196,219,154,97,114,2651, 
2024-May-20_14:25:48.808, 8mS, 80nA,124,168,198,221,154,97,114,2652, 
2024-May-20_14:25:48.928, 8mS, 80nA,119,164,196,218,152,95,113,2492, 
2024-May-20_14:25:49.058, 8mS, 80nA,119,165,196,219,153,97,114,2627, 
2024-May-20_14:25:49.178, 8mS, 80nA,122,166,196,219,153,96,114,2591, 
2024-May-20_14:25:49.308, 8mS, 80nA,119,164,195,218,152,95,113,2493, 
2024-May-20_14:25:49.428, 8mS, 80nA,123,167,197,220,153,97,114,2622, 
2024-May-20_14:25:49.558, 8mS, 80nA,122,166,196,219,152,96,114,2613, 
2024-May-20_14:25:49.679, 8mS, 80nA,120,165,196,218,152,95,113,2559, 
2024-May-20_14:25:49.809, 8mS, 80nA,122,166,196,219,152,97,114,2641, 
2024-May-20_14:25:49.931, 8mS, 80nA,118,163,194,216,150,94,112,2499, 
2024-May-20_14:25:50.061, 8mS, 80nA,120,164,195,217,151,95,113,2551, 
2024-May-20_14:25:50.177, 8mS, 80nA,123,166,196,219,152,97,114,2645, 
2024-May-20_14:25:50.307, 8mS, 80nA,119,163,194,216,150,94,112,2505, 
2024-May-20_14:25:50.427, 8mS, 80nA,124,167,197,220,152,97,114,2656, 
2024-May-20_14:25:50.557, 8mS, 80nA,124,167,197,219,151,95,112,2538, 
2024-May-20_14:25:50.677, 8mS, 80nA,118,163,194,216,151,94,112,2502, 
2024-May-20_14:25:50.807, 8mS, 80nA,124,167,197,220,153,97,114,2654, 
2024-May-20_14:25:50.927, 8mS, 80nA,120,164,194,216,151,95,113,2556, 
2024-May-20_14:25:51.057, 8mS, 80nA,118,163,194,216,151,94,112,2495, 
