% Time Stamp, Integration Time, Reference Current,Diode 1, Diode 2, Diode 3, Diode 4, Diode 5, Diode 6, Diode 7, Diode 8,
2024-May-20_14:34:04.368, 8mS, 80nA,103,164,200,222,155,95,114,2256, 
2024-May-20_14:34:04.498, 8mS, 80nA,104,166,201,224,156,96,115,2281, 
2024-May-20_14:34:04.618, 8mS, 80nA,107,168,203,225,156,96,115,2299, 
2024-May-20_14:34:04.748, 8mS, 80nA,104,166,201,223,156,95,115,2290, 
2024-May-20_14:34:04.868, 8mS, 80nA,106,167,202,225,157,96,116,2344, 
2024-May-20_14:34:04.998, 8mS, 80nA,106,168,203,226,157,96,116,2342, 
2024-May-20_14:34:05.118, 8mS, 80nA,103,165,200,223,156,95,115,2252, 
2024-May-20_14:34:05.248, 8mS, 80nA,104,166,201,225,157,96,115,2290, 
2024-May-20_14:34:05.368, 8mS, 80nA,107,168,203,227,158,97,116,2372, 
2024-May-20_14:34:05.498, 8mS, 80nA,103,165,201,223,156,95,115,2274, 
2024-May-20_14:34:05.618, 8mS, 80nA,106,168,203,227,158,97,116,2353, 
2024-May-20_14:34:05.748, 8mS, 80nA,107,168,203,227,156,96,115,2320, 
2024-May-20_14:34:05.868, 8mS, 80nA,102,164,200,222,155,95,115,2237, 
2024-May-20_14:34:05.998, 8mS, 80nA,105,167,202,225,157,96,116,2303, 
2024-May-20_14:34:06.119, 8mS, 80nA,106,167,202,225,157,96,116,2362, 
2024-May-20_14:34:06.249, 8mS, 80nA,103,165,200,223,156,95,115,2266, 
2024-May-20_14:34:06.369, 8mS, 80nA,107,168,203,226,157,97,116,2368, 
2024-May-20_14:34:06.499, 8mS, 80nA,107,168,203,226,157,97,116,2373, 
2024-May-20_14:34:06.639, 8mS, 80nA,103,165,200,223,156,95,115,2247, 
2024-May-20_14:34:06.759, 8mS, 80nA,103,165,200,223,157,96,115,2329, 
2024-May-20_14:34:06.889, 8mS, 80nA,106,167,202,225,157,96,116,2344, 
2024-May-20_14:34:07.009, 8mS, 80nA,106,167,202,225,157,96,116,2335, 
2024-May-20_14:34:07.130, 8mS, 80nA,103,165,200,222,155,95,115,2249, 
2024-May-20_14:34:07.262, 8mS, 80nA,104,166,201,224,157,97,116,2370, 
2024-May-20_14:34:07.382, 8mS, 80nA,107,168,203,226,157,97,116,2366, 
2024-May-20_14:34:07.512, 8mS, 80nA,103,164,200,223,155,95,115,2251, 
2024-May-20_14:34:07.632, 8mS, 80nA,103,165,200,223,156,95,115,2255, 
2024-May-20_14:34:07.764, 8mS, 80nA,105,166,201,223,156,96,115,2313, 
2024-May-20_14:34:07.884, 8mS, 80nA,102,164,200,222,155,95,114,2236, 
2024-May-20_14:34:08.014, 8mS, 80nA,105,167,202,225,157,96,116,2309, 
2024-May-20_14:34:08.134, 8mS, 80nA,105,166,201,224,156,96,115,2339, 
2024-May-20_14:34:08.264, 8mS, 80nA,102,164,200,222,155,95,115,2244, 
2024-May-20_14:34:08.384, 8mS, 80nA,106,167,202,225,157,97,116,2361, 
2024-May-20_14:34:08.514, 8mS, 80nA,107,168,203,226,156,96,115,2294, 
2024-May-20_14:34:08.636, 8mS, 80nA,103,165,200,223,156,95,115,2243, 
2024-May-20_14:34:08.756, 8mS, 80nA,106,167,202,225,157,96,115,2340, 
2024-May-20_14:34:08.886, 8mS, 80nA,106,167,202,224,157,96,116,2340, 
2024-May-20_14:34:09.006, 8mS, 80nA,102,164,200,222,155,95,114,2245, 
2024-May-20_14:34:09.136, 8mS, 80nA,104,165,201,224,157,97,116,2368, 
2024-May-20_14:34:09.256, 8mS, 80nA,106,167,202,225,157,97,116,2359, 
2024-May-20_14:34:09.386, 8mS, 80nA,102,164,199,222,155,94,114,2244, 
2024-May-20_14:34:09.506, 8mS, 80nA,106,167,202,226,157,96,116,2352, 
2024-May-20_14:34:09.636, 8mS, 80nA,105,165,200,222,155,95,115,2314, 
2024-May-20_14:34:09.756, 8mS, 80nA,102,164,199,221,154,94,114,2235, 
2024-May-20_14:34:09.886, 8mS, 80nA,105,166,201,224,156,96,115,2307, 
2024-May-20_14:34:10.006, 8mS, 80nA,105,166,201,223,156,96,115,2344, 
2024-May-20_14:34:10.148, 8mS, 80nA,103,164,199,222,155,95,114,2253, 
2024-May-20_14:34:10.274, 8mS, 80nA,103,165,200,223,156,96,115,2354, 
2024-May-20_14:34:10.404, 8mS, 80nA,104,165,199,222,155,95,114,2292, 
2024-May-20_14:34:10.525, 8mS, 80nA,103,164,199,221,155,95,114,2276, 
2024-May-20_14:34:10.655, 8mS, 80nA,103,164,199,221,154,94,114,2227, 
2024-May-20_14:34:10.775, 8mS, 80nA,105,166,201,223,155,96,115,2327, 
2024-May-20_14:34:10.896, 8mS, 80nA,105,166,200,223,155,95,115,2317, 
2024-May-20_14:34:11.026, 8mS, 80nA,103,164,199,222,155,95,114,2262, 
2024-May-20_14:34:11.146, 8mS, 80nA,103,165,200,222,156,96,115,2351, 
2024-May-20_14:34:11.276, 8mS, 80nA,103,164,199,221,154,94,114,2270, 
2024-May-20_14:34:11.406, 8mS, 80nA,102,163,199,221,154,94,114,2238, 
2024-May-20_14:34:11.525, 8mS, 80nA,106,167,201,225,156,96,115,2343, 
2024-May-20_14:34:11.657, 8mS, 80nA,104,165,200,222,155,95,114,2309, 
2024-May-20_14:34:11.777, 8mS, 80nA,102,163,198,220,155,95,115,2289, 
2024-May-20_14:34:11.897, 8mS, 80nA,104,166,200,224,156,96,115,2299, 
2024-May-20_14:34:12.027, 8mS, 80nA,103,164,199,221,154,94,114,2254, 
2024-May-20_14:34:12.148, 8mS, 80nA,102,164,198,221,155,95,114,2252, 
2024-May-20_14:34:12.278, 8mS, 80nA,106,166,201,224,156,96,115,2353, 
2024-May-20_14:34:12.398, 8mS, 80nA,104,165,199,222,155,95,114,2291, 
2024-May-20_14:34:12.528, 8mS, 80nA,102,163,199,221,155,95,115,2308, 
2024-May-20_14:34:12.648, 8mS, 80nA,106,166,201,224,156,96,115,2345, 
2024-May-20_14:34:12.778, 8mS, 80nA,105,166,200,223,155,96,115,2330, 
2024-May-20_14:34:12.898, 8mS, 80nA,103,164,199,222,155,95,114,2265, 
2024-May-20_14:34:13.028, 8mS, 80nA,106,167,201,225,156,96,115,2357, 
2024-May-20_14:34:13.148, 8mS, 80nA,103,164,199,221,154,94,114,2234, 
2024-May-20_14:34:13.279, 8mS, 80nA,102,163,198,221,154,94,114,2232, 
2024-May-20_14:34:13.399, 8mS, 80nA,104,165,200,222,155,95,114,2314, 
2024-May-20_14:34:13.529, 8mS, 80nA,104,165,199,222,154,94,114,2224, 
2024-May-20_14:34:13.649, 8mS, 80nA,104,165,200,223,155,95,114,2277, 
2024-May-20_14:34:13.779, 8mS, 80nA,105,166,200,223,155,95,115,2341, 
2024-May-20_14:34:13.899, 8mS, 80nA,102,163,198,220,154,94,114,2252, 
2024-May-20_14:34:14.029, 8mS, 80nA,103,164,199,222,155,95,114,2251, 
2024-May-20_14:34:14.149, 8mS, 80nA,104,165,199,222,155,95,114,2300, 
2024-May-20_14:34:14.279, 8mS, 80nA,104,164,199,221,155,95,114,2291, 
2024-May-20_14:34:14.399, 8mS, 80nA,104,165,200,223,155,95,114,2307, 
2024-May-20_14:34:14.529, 8mS, 80nA,105,166,201,223,156,96,115,2339, 
2024-May-20_14:34:14.649, 8mS, 80nA,102,164,199,221,154,94,114,2249, 
2024-May-20_14:34:14.779, 8mS, 80nA,103,164,200,222,155,95,114,2271, 
2024-May-20_14:34:14.899, 8mS, 80nA,107,168,202,225,155,95,114,2292, 
2024-May-20_14:34:15.029, 8mS, 80nA,104,165,200,222,155,95,114,2286, 
2024-May-20_14:34:15.149, 8mS, 80nA,106,167,202,225,157,96,115,2341, 
2024-May-20_14:34:15.280, 8mS, 80nA,105,166,201,223,155,96,115,2333, 
2024-May-20_14:34:15.400, 8mS, 80nA,102,164,199,221,155,94,114,2243, 
2024-May-20_14:34:15.530, 8mS, 80nA,104,166,201,224,156,96,115,2293, 
2024-May-20_14:34:15.650, 8mS, 80nA,106,167,202,224,155,95,114,2278, 
2024-May-20_14:34:15.800, 8mS, 80nA,103,164,199,222,155,95,114,2265, 
2024-May-20_14:34:15.930, 8mS, 80nA,106,167,202,225,156,96,115,2355, 
2024-May-20_14:34:16.060, 8mS, 80nA,106,167,202,225,156,96,115,2312, 
2024-May-20_14:34:16.180, 8mS, 80nA,102,164,199,222,155,95,114,2237, 
2024-May-20_14:34:16.310, 8mS, 80nA,106,167,202,225,156,96,115,2369, 
2024-May-20_14:34:16.430, 8mS, 80nA,103,164,199,222,155,95,114,2246, 
2024-May-20_14:34:16.560, 8mS, 80nA,106,167,202,225,156,96,115,2338, 
2024-May-20_14:34:16.680, 8mS, 80nA,106,167,201,224,156,96,115,2337, 
2024-May-20_14:34:16.810, 8mS, 80nA,103,164,199,222,155,95,114,2249, 
2024-May-20_14:34:16.930, 8mS, 80nA,104,166,201,223,157,97,116,2372, 
2024-May-20_14:34:17.060, 8mS, 80nA,107,168,202,225,157,97,116,2369, 
2024-May-20_14:34:17.180, 8mS, 80nA,103,164,200,222,155,95,114,2253, 
2024-May-20_14:34:17.310, 8mS, 80nA,103,164,200,222,157,97,116,2361, 
2024-May-20_14:34:17.430, 8mS, 80nA,105,166,200,223,155,96,115,2318, 
2024-May-20_14:34:17.560, 8mS, 80nA,102,164,199,222,155,94,114,2241, 
2024-May-20_14:34:17.680, 8mS, 80nA,105,167,202,225,156,96,115,2357, 
2024-May-20_14:34:17.810, 8mS, 80nA,106,167,201,224,156,96,115,2346, 
2024-May-20_14:34:17.930, 8mS, 80nA,103,165,200,223,156,95,115,2265, 
2024-May-20_14:34:18.060, 8mS, 80nA,103,165,200,224,156,96,115,2360, 
2024-May-20_14:34:18.180, 8mS, 80nA,104,165,200,223,155,95,115,2288, 
2024-May-20_14:34:18.310, 8mS, 80nA,102,164,200,222,155,95,114,2239, 
2024-May-20_14:34:18.430, 8mS, 80nA,106,167,202,225,156,96,115,2339, 
2024-May-20_14:34:18.560, 8mS, 80nA,106,167,201,224,156,96,115,2341, 
2024-May-20_14:34:18.680, 8mS, 80nA,104,165,200,223,156,95,115,2283, 
2024-May-20_14:34:18.810, 8mS, 80nA,104,165,201,224,156,95,115,2292, 
2024-May-20_14:34:18.930, 8mS, 80nA,104,165,200,222,155,95,115,2287, 
2024-May-20_14:34:19.060, 8mS, 80nA,103,164,200,222,155,95,114,2253, 
2024-May-20_14:34:19.180, 8mS, 80nA,107,168,203,226,157,97,116,2361, 
2024-May-20_14:34:19.310, 8mS, 80nA,105,166,201,223,156,96,115,2324, 
2024-May-20_14:34:19.430, 8mS, 80nA,102,164,199,222,156,96,115,2306, 
2024-May-20_14:34:19.560, 8mS, 80nA,105,167,201,225,156,96,115,2316, 
2024-May-20_14:34:19.680, 8mS, 80nA,103,165,200,222,155,95,115,2271, 
2024-May-20_14:34:19.810, 8mS, 80nA,103,165,200,223,156,95,115,2265, 
2024-May-20_14:34:19.930, 8mS, 80nA,107,168,202,225,157,96,115,2369, 
2024-May-20_14:34:20.060, 8mS, 80nA,105,166,201,223,156,96,115,2307, 
2024-May-20_14:34:20.180, 8mS, 80nA,103,165,200,223,156,96,115,2323, 
2024-May-20_14:34:20.310, 8mS, 80nA,105,167,202,225,156,96,115,2331, 
2024-May-20_14:34:20.430, 8mS, 80nA,103,164,200,222,155,95,115,2257, 
2024-May-20_14:34:20.560, 8mS, 80nA,102,164,199,222,156,95,115,2277, 
2024-May-20_14:34:20.680, 8mS, 80nA,107,168,203,226,157,97,116,2367, 
2024-May-20_14:34:20.810, 8mS, 80nA,104,165,200,222,155,95,115,2277, 
2024-May-20_14:34:20.930, 8mS, 80nA,102,164,200,222,155,95,114,2246, 
2024-May-20_14:34:21.060, 8mS, 80nA,107,168,203,226,157,97,116,2357, 
2024-May-20_14:34:21.180, 8mS, 80nA,102,164,199,222,155,94,114,2243, 
2024-May-20_14:34:21.310, 8mS, 80nA,102,164,200,222,155,95,114,2246, 
2024-May-20_14:34:21.430, 8mS, 80nA,107,167,202,225,157,96,115,2368, 
2024-May-20_14:34:21.560, 8mS, 80nA,103,165,200,222,155,95,115,2274, 
2024-May-20_14:34:21.680, 8mS, 80nA,103,165,200,223,156,95,115,2267, 
2024-May-20_14:34:21.810, 8mS, 80nA,107,168,202,225,157,96,115,2368, 
2024-May-20_14:34:21.930, 8mS, 80nA,105,166,201,223,155,95,115,2247, 
2024-May-20_14:34:22.060, 8mS, 80nA,103,165,200,223,155,95,115,2250, 
2024-May-20_14:34:22.181, 8mS, 80nA,106,167,202,225,157,96,116,2356, 
2024-May-20_14:34:22.311, 8mS, 80nA,106,167,202,225,155,95,114,2259, 
2024-May-20_14:34:22.431, 8mS, 80nA,103,165,200,223,156,95,115,2280, 
2024-May-20_14:34:22.561, 8mS, 80nA,107,168,203,226,157,97,116,2376, 
2024-May-20_14:34:22.681, 8mS, 80nA,104,165,200,222,155,95,114,2250, 
2024-May-20_14:34:22.811, 8mS, 80nA,103,164,200,222,155,95,114,2250, 
2024-May-20_14:34:22.931, 8mS, 80nA,106,167,201,224,156,96,115,2340, 
2024-May-20_14:34:23.061, 8mS, 80nA,105,166,201,223,155,95,114,2247, 
2024-May-20_14:34:23.181, 8mS, 80nA,104,166,201,225,156,96,115,2293, 
2024-May-20_14:34:23.303, 8mS, 80nA,106,167,202,225,157,96,115,2363, 
2024-May-20_14:34:23.434, 8mS, 80nA,103,165,200,222,155,95,115,2266, 
2024-May-20_14:34:23.554, 8mS, 80nA,103,165,200,223,156,95,115,2258, 
2024-May-20_14:34:23.684, 8mS, 80nA,107,168,202,226,156,96,115,2317, 
2024-May-20_14:34:23.805, 8mS, 80nA,105,166,201,224,156,96,115,2319, 
2024-May-20_14:34:23.935, 8mS, 80nA,105,166,201,224,156,96,115,2318, 
2024-May-20_14:34:24.055, 8mS, 80nA,105,167,202,225,157,96,116,2362, 
2024-May-20_14:34:24.185, 8mS, 80nA,103,165,200,222,155,95,115,2266, 
2024-May-20_14:34:24.305, 8mS, 80nA,104,165,201,223,157,97,116,2376, 
2024-May-20_14:34:24.435, 8mS, 80nA,107,168,203,226,157,97,116,2378, 
2024-May-20_14:34:24.555, 8mS, 80nA,103,164,200,222,155,95,114,2249, 
2024-May-20_14:34:24.686, 8mS, 80nA,103,165,200,222,157,97,116,2345, 
2024-May-20_14:34:24.806, 8mS, 80nA,106,167,201,224,156,96,115,2345, 
2024-May-20_14:34:24.936, 8mS, 80nA,103,165,200,222,155,95,115,2254, 
2024-May-20_14:34:25.056, 8mS, 80nA,104,166,201,225,156,96,115,2297, 
2024-May-20_14:34:25.186, 8mS, 80nA,107,168,202,225,157,96,116,2372, 
2024-May-20_14:34:25.307, 8mS, 80nA,103,165,200,223,156,95,115,2258, 
2024-May-20_14:34:25.437, 8mS, 80nA,103,165,200,223,156,95,115,2260, 
2024-May-20_14:34:25.557, 8mS, 80nA,105,167,201,224,156,96,115,2327, 
2024-May-20_14:34:25.687, 8mS, 80nA,102,164,200,222,155,95,115,2245, 
2024-May-20_14:34:25.807, 8mS, 80nA,105,166,202,224,156,96,115,2308, 
2024-May-20_14:34:25.937, 8mS, 80nA,106,167,202,225,157,97,116,2351, 
2024-May-20_14:34:26.057, 8mS, 80nA,103,165,200,222,155,95,115,2261, 
2024-May-20_14:34:26.188, 8mS, 80nA,103,165,201,223,156,95,115,2274, 
2024-May-20_14:34:26.306, 8mS, 80nA,105,166,201,223,156,96,115,2310, 
2024-May-20_14:34:26.436, 8mS, 80nA,104,165,200,223,155,95,115,2250, 
2024-May-20_14:34:26.558, 8mS, 80nA,106,168,203,226,157,97,116,2344, 
2024-May-20_14:34:26.678, 8mS, 80nA,106,167,202,224,156,96,115,2347, 
2024-May-20_14:34:26.808, 8mS, 80nA,103,165,200,222,155,95,115,2254, 
2024-May-20_14:34:26.929, 8mS, 80nA,105,166,201,225,157,96,115,2298, 
2024-May-20_14:34:27.059, 8mS, 80nA,107,168,202,225,156,95,115,2290, 
2024-May-20_14:34:27.179, 8mS, 80nA,104,165,200,223,156,95,115,2283, 
2024-May-20_14:34:27.309, 8mS, 80nA,106,168,203,226,157,96,115,2361, 
2024-May-20_14:34:27.429, 8mS, 80nA,107,168,202,226,156,96,115,2331, 
2024-May-20_14:34:27.559, 8mS, 80nA,103,165,200,223,155,95,115,2252, 
2024-May-20_14:34:27.680, 8mS, 80nA,105,166,202,225,156,96,115,2316, 
2024-May-20_14:34:27.810, 8mS, 80nA,107,168,202,225,155,95,115,2272, 
2024-May-20_14:34:27.930, 8mS, 80nA,103,165,200,222,155,95,115,2263, 
2024-May-20_14:34:28.060, 8mS, 80nA,107,168,203,226,157,97,116,2373, 
2024-May-20_14:34:28.182, 8mS, 80nA,104,166,201,223,156,95,115,2305, 
2024-May-20_14:34:28.312, 8mS, 80nA,102,164,200,222,155,95,114,2244, 
2024-May-20_14:34:28.432, 8mS, 80nA,106,167,202,226,156,96,115,2348, 
2024-May-20_14:34:28.552, 8mS, 80nA,105,166,201,224,156,96,115,2333, 
2024-May-20_14:34:28.682, 8mS, 80nA,104,166,201,224,156,96,115,2279, 
2024-May-20_14:34:28.802, 8mS, 80nA,105,166,201,225,156,96,115,2299, 
2024-May-20_14:34:28.932, 8mS, 80nA,104,165,200,223,155,95,115,2288, 
2024-May-20_14:34:29.052, 8mS, 80nA,103,165,200,223,156,95,115,2259, 
2024-May-20_14:34:29.182, 8mS, 80nA,106,168,202,225,157,96,116,2362, 
2024-May-20_14:34:29.303, 8mS, 80nA,106,167,201,224,156,96,115,2329, 
2024-May-20_14:34:29.433, 8mS, 80nA,103,165,200,222,156,96,115,2306, 
2024-May-20_14:34:29.553, 8mS, 80nA,105,166,201,224,156,96,115,2319, 
2024-May-20_14:34:29.683, 8mS, 80nA,103,165,200,222,155,95,115,2271, 
2024-May-20_14:34:29.803, 8mS, 80nA,103,165,200,222,155,95,115,2268, 
2024-May-20_14:34:29.933, 8mS, 80nA,107,168,203,226,157,97,116,2375, 
2024-May-20_14:34:30.053, 8mS, 80nA,105,166,201,223,156,95,115,2309, 
2024-May-20_14:34:30.183, 8mS, 80nA,102,164,200,222,155,95,114,2248, 
2024-May-20_14:34:30.303, 8mS, 80nA,106,168,202,226,157,97,116,2344, 
2024-May-20_14:34:30.433, 8mS, 80nA,103,165,200,222,155,95,115,2260, 
2024-May-20_14:34:30.553, 8mS, 80nA,103,164,200,222,155,95,114,2251, 
2024-May-20_14:34:30.683, 8mS, 80nA,107,168,203,226,157,97,116,2374, 
2024-May-20_14:34:30.804, 8mS, 80nA,104,165,200,223,155,95,115,2288, 
2024-May-20_14:34:30.934, 8mS, 80nA,103,165,200,223,156,95,115,2252, 
2024-May-20_14:34:31.054, 8mS, 80nA,106,167,202,226,157,96,115,2350, 
2024-May-20_14:34:31.184, 8mS, 80nA,105,166,201,224,155,95,115,2248, 
2024-May-20_14:34:31.304, 8mS, 80nA,103,165,200,222,155,95,115,2249, 
2024-May-20_14:34:31.434, 8mS, 80nA,107,168,202,226,157,97,116,2360, 
2024-May-20_14:34:31.554, 8mS, 80nA,107,168,202,225,155,95,115,2271, 
2024-May-20_14:34:31.684, 8mS, 80nA,103,165,200,223,155,95,115,2264, 
2024-May-20_14:34:31.804, 8mS, 80nA,107,168,203,226,156,95,115,2319, 
2024-May-20_14:34:31.934, 8mS, 80nA,105,166,200,223,156,95,115,2311, 
2024-May-20_14:34:32.054, 8mS, 80nA,105,167,202,225,157,96,116,2324, 
2024-May-20_14:34:32.184, 8mS, 80nA,106,167,201,224,156,96,115,2355, 
2024-May-20_14:34:32.304, 8mS, 80nA,103,164,199,222,155,95,114,2258, 
2024-May-20_14:34:32.434, 8mS, 80nA,104,166,201,224,156,95,115,2282, 
2024-May-20_14:34:32.554, 8mS, 80nA,107,168,202,225,155,95,115,2301, 
2024-May-20_14:34:32.684, 8mS, 80nA,104,165,200,222,155,95,115,2292, 
2024-May-20_14:34:32.804, 8mS, 80nA,106,167,202,225,156,96,115,2343, 
2024-May-20_14:34:32.934, 8mS, 80nA,106,167,202,225,156,96,115,2341, 
2024-May-20_14:34:33.054, 8mS, 80nA,103,164,200,222,155,95,114,2252, 
2024-May-20_14:34:33.184, 8mS, 80nA,104,166,201,224,156,95,115,2300, 
2024-May-20_14:34:33.304, 8mS, 80nA,107,168,202,226,155,95,115,2285, 
2024-May-20_14:34:33.434, 8mS, 80nA,104,165,200,222,155,95,115,2275, 
2024-May-20_14:34:33.554, 8mS, 80nA,107,168,203,226,157,97,116,2362, 
2024-May-20_14:34:33.684, 8mS, 80nA,107,168,203,226,156,95,115,2322, 
2024-May-20_14:34:33.805, 8mS, 80nA,102,164,199,222,155,94,114,2240, 
2024-May-20_14:34:33.935, 8mS, 80nA,105,166,201,225,156,96,115,2308, 
2024-May-20_14:34:34.055, 8mS, 80nA,106,167,202,224,156,96,115,2349, 
2024-May-20_14:34:34.185, 8mS, 80nA,103,165,200,222,155,95,115,2261, 
2024-May-20_14:34:34.305, 8mS, 80nA,106,167,202,225,157,96,115,2356, 
2024-May-20_14:34:34.435, 8mS, 80nA,107,168,202,226,157,97,116,2373, 
2024-May-20_14:34:34.555, 8mS, 80nA,103,165,200,223,155,95,115,2247, 
2024-May-20_14:34:34.685, 8mS, 80nA,105,167,202,225,157,96,115,2332, 
2024-May-20_14:34:34.805, 8mS, 80nA,106,167,202,225,157,97,116,2354, 
2024-May-20_14:34:34.935, 8mS, 80nA,103,165,200,223,156,95,115,2259, 
2024-May-20_14:34:35.055, 8mS, 80nA,104,166,201,224,158,97,116,2378, 
2024-May-20_14:34:35.185, 8mS, 80nA,107,168,203,227,158,97,116,2378, 
2024-May-20_14:34:35.305, 8mS, 80nA,103,165,200,223,156,95,115,2252, 
2024-May-20_14:34:35.435, 8mS, 80nA,107,168,203,227,157,97,116,2353, 
2024-May-20_14:34:35.555, 8mS, 80nA,106,167,202,224,156,96,115,2342, 
2024-May-20_14:34:35.685, 8mS, 80nA,103,165,200,222,155,95,115,2253, 
2024-May-20_14:34:35.805, 8mS, 80nA,105,167,202,225,157,97,116,2377, 
2024-May-20_14:34:35.935, 8mS, 80nA,107,168,202,225,157,97,116,2372, 
2024-May-20_14:34:36.055, 8mS, 80nA,103,165,200,224,156,95,115,2260, 
2024-May-20_14:34:36.185, 8mS, 80nA,103,165,201,224,157,96,116,2363, 
2024-May-20_14:34:36.305, 8mS, 80nA,105,166,201,224,156,96,115,2324, 
2024-May-20_14:34:36.435, 8mS, 80nA,103,165,200,223,155,95,115,2248, 
2024-May-20_14:34:36.555, 8mS, 80nA,105,167,202,225,156,96,115,2316, 
2024-May-20_14:34:36.685, 8mS, 80nA,106,168,202,225,157,96,116,2353, 
2024-May-20_14:34:36.815, 8mS, 80nA,103,165,201,223,156,95,115,2269, 
2024-May-20_14:34:36.935, 8mS, 80nA,104,166,201,224,158,97,116,2371, 
2024-May-20_14:34:37.055, 8mS, 80nA,104,166,201,223,156,96,115,2301, 
2024-May-20_14:34:37.185, 8mS, 80nA,103,165,200,223,155,95,115,2245, 
2024-May-20_14:34:37.305, 8mS, 80nA,106,168,203,226,157,97,116,2343, 
2024-May-20_14:34:37.435, 8mS, 80nA,106,167,202,224,156,96,115,2350, 
2024-May-20_14:34:37.555, 8mS, 80nA,104,166,201,225,156,96,115,2289, 
2024-May-20_14:34:37.685, 8mS, 80nA,105,166,202,225,156,96,115,2296, 
2024-May-20_14:34:37.805, 8mS, 80nA,104,166,201,223,156,95,115,2296, 
2024-May-20_14:34:37.935, 8mS, 80nA,103,165,200,223,156,95,115,2257, 
2024-May-20_14:34:38.055, 8mS, 80nA,106,168,202,226,157,96,116,2356, 
2024-May-20_14:34:38.193, 8mS, 80nA,106,167,201,224,156,96,115,2334, 
2024-May-20_14:34:38.303, 8mS, 80nA,103,165,200,223,156,96,115,2301, 
2024-May-20_14:34:38.433, 8mS, 80nA,105,166,201,224,156,96,115,2312, 
2024-May-20_14:34:38.553, 8mS, 80nA,103,165,200,222,155,95,115,2276, 
2024-May-20_14:34:38.683, 8mS, 80nA,103,165,200,223,155,95,115,2264, 
2024-May-20_14:34:38.803, 8mS, 80nA,103,165,200,223,157,97,116,2373, 
2024-May-20_14:34:38.933, 8mS, 80nA,105,166,201,223,156,96,115,2317, 
2024-May-20_14:34:39.053, 8mS, 80nA,103,164,200,222,155,95,114,2248, 
2024-May-20_14:34:39.183, 8mS, 80nA,106,167,202,226,157,96,116,2330, 
2024-May-20_14:34:39.305, 8mS, 80nA,106,167,201,224,156,96,115,2349, 
2024-May-20_14:34:39.435, 8mS, 80nA,103,165,200,222,156,95,115,2278, 
2024-May-20_14:34:39.556, 8mS, 80nA,104,166,201,224,156,96,115,2278, 
2024-May-20_14:34:39.686, 8mS, 80nA,104,165,200,223,156,95,115,2290, 
2024-May-20_14:34:39.806, 8mS, 80nA,103,165,200,223,156,95,115,2244, 
2024-May-20_14:34:39.927, 8mS, 80nA,106,167,202,225,157,96,115,2340, 
2024-May-20_14:34:40.057, 8mS, 80nA,106,167,201,224,155,95,114,2246, 
2024-May-20_14:34:40.177, 8mS, 80nA,103,165,200,222,155,95,115,2250, 
2024-May-20_14:34:40.307, 8mS, 80nA,107,168,203,226,157,97,116,2376, 
2024-May-20_14:34:40.427, 8mS, 80nA,107,168,203,226,155,95,115,2286, 
2024-May-20_14:34:40.557, 8mS, 80nA,103,165,200,223,155,95,115,2262, 
2024-May-20_14:34:40.677, 8mS, 80nA,107,169,203,227,157,97,116,2370, 
2024-May-20_14:34:40.809, 8mS, 80nA,105,166,201,223,156,96,115,2324, 
2024-May-20_14:34:40.929, 8mS, 80nA,103,165,200,222,155,95,114,2249, 
2024-May-20_14:34:41.059, 8mS, 80nA,107,167,202,225,157,96,116,2368, 
2024-May-20_14:34:41.179, 8mS, 80nA,106,167,202,224,156,96,115,2360, 
2024-May-20_14:34:41.310, 8mS, 80nA,104,166,201,224,156,95,115,2273, 
2024-May-20_14:34:41.430, 8mS, 80nA,107,168,203,226,157,97,116,2373, 
2024-May-20_14:34:41.560, 8mS, 80nA,105,166,201,223,156,96,115,2311, 
2024-May-20_14:34:41.680, 8mS, 80nA,103,165,200,223,155,95,115,2249, 
2024-May-20_14:34:41.810, 8mS, 80nA,105,167,202,225,156,96,115,2333, 
2024-May-20_14:34:41.930, 8mS, 80nA,103,165,200,222,155,95,115,2263, 
2024-May-20_14:34:42.060, 8mS, 80nA,104,165,201,223,156,95,115,2278, 
2024-May-20_14:34:42.180, 8mS, 80nA,107,168,203,226,157,97,116,2375, 
2024-May-20_14:34:42.317, 8mS, 80nA,104,165,200,223,155,95,115,2296, 
2024-May-20_14:34:42.437, 8mS, 80nA,103,164,200,222,157,97,116,2338, 
2024-May-20_14:34:42.559, 8mS, 80nA,106,168,202,226,157,97,116,2339, 
2024-May-20_14:34:42.679, 8mS, 80nA,103,164,200,222,155,95,114,2246, 
2024-May-20_14:34:42.809, 8mS, 80nA,103,164,200,222,155,95,114,2251, 
2024-May-20_14:34:42.929, 8mS, 80nA,105,167,202,225,157,97,116,2374, 
2024-May-20_14:34:43.052, 8mS, 80nA,104,165,200,223,155,95,115,2288, 
2024-May-20_14:34:43.182, 8mS, 80nA,103,165,201,224,156,95,115,2264, 
2024-May-20_14:34:43.302, 8mS, 80nA,107,168,203,226,157,97,116,2367, 
2024-May-20_14:34:43.432, 8mS, 80nA,106,167,202,224,155,95,115,2254, 
2024-May-20_14:34:43.552, 8mS, 80nA,103,165,200,223,156,95,115,2254, 
2024-May-20_14:34:43.682, 8mS, 80nA,107,168,203,226,157,97,116,2376, 
2024-May-20_14:34:43.808, 8mS, 80nA,104,165,200,223,156,95,115,2280, 
