% Time Stamp, Integration Time, Reference Current,Diode 1, Diode 2, Diode 3, Diode 4, Diode 5, Diode 6, Diode 7, Diode 8,
2024-May-20_14:16:20.811, 8mS, 80nA,116,158,187,209,145,92,108,2489, 
2024-May-20_14:16:20.931, 8mS, 80nA,117,159,188,209,145,93,108,2558, 
2024-May-20_14:16:21.061, 8mS, 80nA,114,157,187,208,145,92,108,2453, 
2024-May-20_14:16:21.182, 8mS, 80nA,114,157,186,208,144,91,108,2428, 
2024-May-20_14:16:21.312, 8mS, 80nA,115,157,186,207,144,92,108,2477, 
2024-May-20_14:16:21.432, 8mS, 80nA,114,157,186,208,144,91,108,2446, 
2024-May-20_14:16:21.562, 8mS, 80nA,118,160,188,210,145,93,108,2579, 
2024-May-20_14:16:21.682, 8mS, 80nA,115,157,186,207,144,91,108,2468, 
2024-May-20_14:16:21.812, 8mS, 80nA,113,157,186,207,145,93,108,2551, 
2024-May-20_14:16:21.932, 8mS, 80nA,118,160,188,210,146,94,108,2558, 
2024-May-20_14:16:22.062, 8mS, 80nA,113,156,185,207,144,91,107,2406, 
2024-May-20_14:16:22.182, 8mS, 80nA,117,159,188,209,145,92,108,2524, 
2024-May-20_14:16:22.312, 8mS, 80nA,116,159,187,209,145,94,108,2516, 
2024-May-20_14:16:22.432, 8mS, 80nA,113,156,185,207,144,91,107,2404, 
2024-May-20_14:16:22.562, 8mS, 80nA,116,159,188,209,145,93,108,2546, 
2024-May-20_14:16:22.682, 8mS, 80nA,117,159,188,209,145,93,108,2542, 
2024-May-20_14:16:22.812, 8mS, 80nA,115,158,187,208,145,92,108,2468, 
2024-May-20_14:16:22.932, 8mS, 80nA,116,158,187,209,146,93,109,2568, 
2024-May-20_14:16:23.062, 8mS, 80nA,113,156,186,207,144,91,107,2430, 
2024-May-20_14:16:23.182, 8mS, 80nA,115,158,187,208,145,94,108,2462, 
2024-May-20_14:16:23.302, 8mS, 80nA,118,160,188,210,146,93,109,2573, 
2024-May-20_14:16:23.432, 8mS, 80nA,114,156,186,207,144,91,107,2438, 
2024-May-20_14:16:23.562, 8mS, 80nA,118,160,189,211,146,93,109,2570, 
2024-May-20_14:16:23.682, 8mS, 80nA,118,160,188,210,146,93,109,2575, 
2024-May-20_14:16:23.812, 8mS, 80nA,113,156,185,207,144,91,107,2413, 
2024-May-20_14:16:23.932, 8mS, 80nA,118,160,188,211,146,93,109,2563, 
2024-May-20_14:16:24.062, 8mS, 80nA,115,157,186,207,144,94,108,2486, 
2024-May-20_14:16:24.182, 8mS, 80nA,113,156,185,206,144,91,107,2406, 
2024-May-20_14:16:24.312, 8mS, 80nA,116,158,187,208,144,92,108,2523, 
2024-May-20_14:16:24.432, 8mS, 80nA,115,157,186,207,144,92,108,2494, 
2024-May-20_14:16:24.562, 8mS, 80nA,116,159,188,210,145,93,108,2515, 
2024-May-20_14:16:24.682, 8mS, 80nA,117,160,188,211,145,92,108,2533, 
2024-May-20_14:16:24.812, 8mS, 80nA,113,156,185,206,143,91,107,2408, 
2024-May-20_14:16:24.932, 8mS, 80nA,116,159,188,210,145,92,108,2502, 
2024-May-20_14:16:25.052, 8mS, 80nA,117,159,187,208,144,91,107,2424, 
2024-May-20_14:16:25.182, 8mS, 80nA,113,156,185,206,144,91,107,2407, 
2024-May-20_14:16:25.302, 8mS, 80nA,118,159,188,209,145,93,108,2565, 
2024-May-20_14:16:25.432, 8mS, 80nA,117,159,187,209,144,91,107,2430, 
2024-May-20_14:16:25.562, 8mS, 80nA,114,158,187,209,145,94,108,2450, 
2024-May-20_14:16:25.682, 8mS, 80nA,118,159,188,210,145,93,108,2564, 
2024-May-20_14:16:25.812, 8mS, 80nA,113,156,186,207,144,91,107,2416, 
2024-May-20_14:16:25.932, 8mS, 80nA,114,157,186,208,144,91,108,2427, 
2024-May-20_14:16:26.062, 8mS, 80nA,115,157,186,207,144,92,108,2473, 
2024-May-20_14:16:26.182, 8mS, 80nA,114,157,186,207,144,93,108,2410, 
2024-May-20_14:16:26.302, 8mS, 80nA,117,159,188,210,145,93,108,2550, 
2024-May-20_14:16:26.432, 8mS, 80nA,116,158,187,208,145,92,108,2502, 
2024-May-20_14:16:26.552, 8mS, 80nA,113,156,186,207,144,91,107,2414, 
2024-May-20_14:16:26.682, 8mS, 80nA,117,159,188,210,145,93,108,2548, 
2024-May-20_14:16:26.802, 8mS, 80nA,116,158,187,208,144,93,108,2420, 
2024-May-20_14:16:26.932, 8mS, 80nA,113,156,186,207,144,91,107,2410, 
2024-May-20_14:16:27.052, 8mS, 80nA,118,159,188,209,145,93,108,2555, 
2024-May-20_14:16:27.182, 8mS, 80nA,113,156,185,207,144,91,107,2421, 
2024-May-20_14:16:27.303, 8mS, 80nA,115,158,187,209,145,92,108,2487, 
2024-May-20_14:16:27.435, 8mS, 80nA,118,159,188,210,144,93,108,2446, 
2024-May-20_14:16:27.555, 8mS, 80nA,113,156,185,206,144,91,107,2423, 
2024-May-20_14:16:27.685, 8mS, 80nA,118,160,189,211,146,93,109,2580, 
2024-May-20_14:16:27.805, 8mS, 80nA,114,157,186,207,144,91,107,2456, 
2024-May-20_14:16:27.935, 8mS, 80nA,114,157,186,207,144,91,107,2442, 
2024-May-20_14:16:28.055, 8mS, 80nA,119,160,189,211,146,93,109,2582, 
2024-May-20_14:16:28.185, 8mS, 80nA,114,157,186,207,144,91,107,2412, 
2024-May-20_14:16:28.313, 8mS, 80nA,113,156,186,207,144,91,107,2432, 
2024-May-20_14:16:28.433, 8mS, 80nA,118,160,189,211,146,93,109,2575, 
2024-May-20_14:16:28.554, 8mS, 80nA,113,156,185,206,143,91,107,2408, 
2024-May-20_14:16:28.684, 8mS, 80nA,118,160,188,210,146,93,109,2548, 
2024-May-20_14:16:28.804, 8mS, 80nA,116,158,186,207,144,92,108,2507, 
2024-May-20_14:16:28.936, 8mS, 80nA,113,156,185,206,144,91,107,2405, 
2024-May-20_14:16:29.056, 8mS, 80nA,117,159,188,210,146,93,109,2532, 
2024-May-20_14:16:29.186, 8mS, 80nA,116,158,187,208,144,91,107,2410, 
2024-May-20_14:16:29.306, 8mS, 80nA,112,156,185,206,143,91,107,2397, 
2024-May-20_14:16:29.436, 8mS, 80nA,117,159,187,209,145,92,108,2542, 
2024-May-20_14:16:29.556, 8mS, 80nA,117,158,187,208,144,91,107,2404, 
2024-May-20_14:16:29.686, 8mS, 80nA,115,158,187,209,145,92,108,2465, 
2024-May-20_14:16:29.807, 8mS, 80nA,118,159,188,209,145,93,108,2563, 
2024-May-20_14:16:29.937, 8mS, 80nA,113,156,186,207,144,91,108,2430, 
2024-May-20_14:16:30.057, 8mS, 80nA,115,158,187,209,145,92,108,2469, 
2024-May-20_14:16:30.177, 8mS, 80nA,114,157,186,207,144,91,108,2458, 
2024-May-20_14:16:30.307, 8mS, 80nA,114,157,186,206,144,91,108,2438, 
2024-May-20_14:16:30.427, 8mS, 80nA,118,160,188,210,146,93,109,2575, 
2024-May-20_14:16:30.557, 8mS, 80nA,115,157,186,207,144,91,108,2473, 
2024-May-20_14:16:30.678, 8mS, 80nA,114,157,186,208,144,91,107,2429, 
2024-May-20_14:16:30.808, 8mS, 80nA,118,160,188,210,146,93,108,2571, 
2024-May-20_14:16:30.928, 8mS, 80nA,115,158,186,207,144,91,107,2412, 
2024-May-20_14:16:31.058, 8mS, 80nA,113,157,186,207,144,91,107,2418, 
2024-May-20_14:16:31.178, 8mS, 80nA,117,159,187,208,145,92,108,2527, 
2024-May-20_14:16:31.309, 8mS, 80nA,113,156,185,207,144,91,107,2413, 
2024-May-20_14:16:31.430, 8mS, 80nA,116,159,188,209,145,92,108,2519, 
2024-May-20_14:16:31.560, 8mS, 80nA,117,159,187,209,144,91,107,2422, 
2024-May-20_14:16:31.678, 8mS, 80nA,113,156,186,207,144,91,107,2414, 
2024-May-20_14:16:31.808, 8mS, 80nA,116,158,187,209,145,92,108,2504, 
2024-May-20_14:16:31.929, 8mS, 80nA,113,156,186,206,144,91,107,2428, 
2024-May-20_14:16:32.059, 8mS, 80nA,113,156,185,207,144,91,107,2411, 
2024-May-20_14:16:32.179, 8mS, 80nA,118,160,188,210,146,93,109,2571, 
2024-May-20_14:16:32.310, 8mS, 80nA,113,156,186,206,144,91,107,2434, 
2024-May-20_14:16:32.430, 8mS, 80nA,114,157,186,207,144,91,107,2439, 
2024-May-20_14:16:32.560, 8mS, 80nA,115,157,186,207,144,91,108,2473, 
2024-May-20_14:16:32.680, 8mS, 80nA,114,157,186,207,144,91,107,2407, 
2024-May-20_14:16:32.810, 8mS, 80nA,118,160,189,211,146,93,109,2549, 
2024-May-20_14:16:32.930, 8mS, 80nA,115,157,186,207,144,91,108,2478, 
2024-May-20_14:16:33.060, 8mS, 80nA,113,156,185,206,144,91,107,2403, 
2024-May-20_14:16:33.181, 8mS, 80nA,118,160,189,211,146,93,109,2551, 
2024-May-20_14:16:33.313, 8mS, 80nA,116,158,187,208,144,91,107,2402, 
2024-May-20_14:16:33.433, 8mS, 80nA,113,156,185,206,144,91,107,2408, 
2024-May-20_14:16:33.553, 8mS, 80nA,117,159,187,209,145,92,108,2544, 
2024-May-20_14:16:33.683, 8mS, 80nA,116,158,187,208,145,92,108,2524, 
2024-May-20_14:16:33.803, 8mS, 80nA,116,159,188,209,145,92,108,2492, 
2024-May-20_14:16:33.933, 8mS, 80nA,117,159,188,209,145,93,108,2556, 
2024-May-20_14:16:34.053, 8mS, 80nA,113,156,186,206,144,91,107,2422, 
2024-May-20_14:16:34.183, 8mS, 80nA,115,158,187,209,145,92,108,2479, 
2024-May-20_14:16:34.303, 8mS, 80nA,118,159,188,209,144,91,107,2452, 
2024-May-20_14:16:34.433, 8mS, 80nA,114,156,186,207,144,91,107,2431, 
2024-May-20_14:16:34.553, 8mS, 80nA,118,160,189,210,146,93,109,2576, 
2024-May-20_14:16:34.685, 8mS, 80nA,115,157,186,207,144,91,108,2465, 
2024-May-20_14:16:34.805, 8mS, 80nA,114,157,186,208,144,91,108,2433, 
2024-May-20_14:16:34.935, 8mS, 80nA,118,160,189,210,145,92,108,2507, 
2024-May-20_14:16:35.055, 8mS, 80nA,115,158,186,208,144,92,108,2478, 
2024-May-20_14:16:35.185, 8mS, 80nA,117,159,188,210,145,93,108,2544, 
2024-May-20_14:16:35.305, 8mS, 80nA,116,159,187,209,145,92,108,2517, 
2024-May-20_14:16:35.435, 8mS, 80nA,113,156,186,207,144,91,107,2407, 
2024-May-20_14:16:35.555, 8mS, 80nA,116,159,188,210,145,92,108,2521, 
2024-May-20_14:16:35.685, 8mS, 80nA,116,159,187,209,144,91,107,2416, 
2024-May-20_14:16:35.805, 8mS, 80nA,113,156,186,207,144,91,107,2398, 
2024-May-20_14:16:35.935, 8mS, 80nA,117,159,188,210,146,93,109,2550, 
2024-May-20_14:16:36.055, 8mS, 80nA,117,159,188,209,144,91,107,2414, 
2024-May-20_14:16:36.185, 8mS, 80nA,114,157,186,208,144,91,107,2445, 
2024-May-20_14:16:36.305, 8mS, 80nA,118,160,189,211,146,93,109,2573, 
2024-May-20_14:16:36.435, 8mS, 80nA,114,157,186,207,144,91,107,2416, 
2024-May-20_14:16:36.555, 8mS, 80nA,114,157,186,208,144,91,107,2442, 
2024-May-20_14:16:36.687, 8mS, 80nA,115,158,187,207,144,92,108,2484, 
2024-May-20_14:16:36.807, 8mS, 80nA,114,157,186,207,144,91,108,2459, 
2024-May-20_14:16:36.937, 8mS, 80nA,118,160,189,211,146,93,109,2560, 
2024-May-20_14:16:37.057, 8mS, 80nA,116,158,187,208,145,92,108,2501, 
2024-May-20_14:16:37.187, 8mS, 80nA,113,156,186,207,144,91,107,2410, 
2024-May-20_14:16:37.307, 8mS, 80nA,117,160,189,211,146,93,109,2547, 
2024-May-20_14:16:37.437, 8mS, 80nA,116,158,187,208,144,91,107,2411, 
2024-May-20_14:16:37.557, 8mS, 80nA,113,156,186,207,144,91,107,2409, 
2024-May-20_14:16:37.687, 8mS, 80nA,117,159,188,209,145,93,108,2550, 
2024-May-20_14:16:37.807, 8mS, 80nA,113,156,186,207,144,91,107,2417, 
2024-May-20_14:16:37.937, 8mS, 80nA,115,159,188,210,145,92,108,2485, 
2024-May-20_14:16:38.057, 8mS, 80nA,117,159,188,209,145,93,108,2555, 
2024-May-20_14:16:38.187, 8mS, 80nA,113,156,186,207,145,92,108,2443, 
2024-May-20_14:16:38.307, 8mS, 80nA,115,158,187,209,145,92,108,2464, 
2024-May-20_14:16:38.437, 8mS, 80nA,114,157,186,207,144,91,108,2453, 
2024-May-20_14:16:38.557, 8mS, 80nA,113,156,186,207,145,91,108,2427, 
2024-May-20_14:16:38.687, 8mS, 80nA,118,160,189,210,146,93,109,2563, 
2024-May-20_14:16:38.807, 8mS, 80nA,114,157,186,207,144,91,108,2455, 
2024-May-20_14:16:38.937, 8mS, 80nA,113,157,186,208,144,91,108,2412, 
2024-May-20_14:16:39.057, 8mS, 80nA,118,160,189,210,146,93,108,2563, 
2024-May-20_14:16:39.187, 8mS, 80nA,113,156,186,207,144,91,107,2400, 
2024-May-20_14:16:39.307, 8mS, 80nA,113,157,186,207,145,92,108,2526, 
2024-May-20_14:16:39.427, 8mS, 80nA,117,159,187,209,145,92,108,2527, 
2024-May-20_14:16:39.557, 8mS, 80nA,113,156,186,207,144,91,107,2409, 
2024-May-20_14:16:39.677, 8mS, 80nA,116,159,188,209,145,92,108,2514, 
2024-May-20_14:16:39.807, 8mS, 80nA,117,159,188,209,145,93,108,2539, 
2024-May-20_14:16:39.927, 8mS, 80nA,113,156,186,207,145,92,108,2471, 
2024-May-20_14:16:40.057, 8mS, 80nA,116,158,188,209,145,92,108,2498, 
2024-May-20_14:16:40.177, 8mS, 80nA,114,157,186,207,144,91,107,2436, 
2024-May-20_14:16:40.307, 8mS, 80nA,113,156,186,207,145,91,108,2451, 
2024-May-20_14:16:40.427, 8mS, 80nA,118,160,189,211,146,93,109,2578, 
2024-May-20_14:16:40.557, 8mS, 80nA,114,157,186,207,144,91,108,2449, 
2024-May-20_14:16:40.677, 8mS, 80nA,114,157,186,208,146,93,109,2570, 
2024-May-20_14:16:40.807, 8mS, 80nA,118,160,189,211,146,93,109,2575, 
2024-May-20_14:16:40.927, 8mS, 80nA,113,156,186,207,144,91,107,2411, 
2024-May-20_14:16:41.057, 8mS, 80nA,113,157,186,207,146,93,109,2553, 
2024-May-20_14:16:41.177, 8mS, 80nA,115,158,187,208,145,92,108,2495, 
2024-May-20_14:16:41.307, 8mS, 80nA,112,156,185,207,144,91,107,2396, 
2024-May-20_14:16:41.427, 8mS, 80nA,117,160,188,211,146,93,109,2525, 
2024-May-20_14:16:41.557, 8mS, 80nA,115,158,187,208,145,92,108,2489, 
2024-May-20_14:16:41.677, 8mS, 80nA,115,158,188,210,145,92,108,2481, 
2024-May-20_14:16:41.807, 8mS, 80nA,117,159,188,210,146,93,109,2521, 
2024-May-20_14:16:41.927, 8mS, 80nA,113,156,185,206,144,91,107,2404, 
2024-May-20_14:16:42.057, 8mS, 80nA,115,158,187,209,145,92,108,2478, 
2024-May-20_14:16:42.177, 8mS, 80nA,117,159,188,209,145,93,108,2550, 
2024-May-20_14:16:42.307, 8mS, 80nA,113,156,186,207,144,91,107,2416, 
2024-May-20_14:16:42.427, 8mS, 80nA,118,160,189,210,146,93,109,2568, 
2024-May-20_14:16:42.557, 8mS, 80nA,118,159,188,210,146,93,109,2560, 
2024-May-20_14:16:42.677, 8mS, 80nA,114,157,186,208,145,91,108,2430, 
2024-May-20_14:16:42.807, 8mS, 80nA,118,160,189,210,146,93,109,2568, 
2024-May-20_14:16:42.927, 8mS, 80nA,115,157,186,207,144,92,108,2467, 
2024-May-20_14:16:43.057, 8mS, 80nA,113,157,186,208,144,91,108,2421, 
2024-May-20_14:16:43.177, 8mS, 80nA,118,160,189,210,145,92,108,2508, 
2024-May-20_14:16:43.307, 8mS, 80nA,115,158,187,208,145,92,108,2479, 
2024-May-20_14:16:43.428, 8mS, 80nA,117,159,188,210,146,93,108,2529, 
2024-May-20_14:16:43.558, 8mS, 80nA,117,160,189,210,145,92,108,2520, 
2024-May-20_14:16:43.678, 8mS, 80nA,113,156,186,207,144,91,107,2405, 
2024-May-20_14:16:43.808, 8mS, 80nA,116,159,188,210,145,92,108,2507, 
2024-May-20_14:16:43.928, 8mS, 80nA,117,159,188,209,145,93,109,2529, 
2024-May-20_14:16:44.058, 8mS, 80nA,113,156,186,207,144,91,107,2399, 
2024-May-20_14:16:44.178, 8mS, 80nA,118,160,188,210,146,93,109,2553, 
2024-May-20_14:16:44.308, 8mS, 80nA,117,159,188,210,144,91,107,2416, 
2024-May-20_14:16:44.437, 8mS, 80nA,113,156,186,207,144,91,107,2416, 
2024-May-20_14:16:44.557, 8mS, 80nA,118,160,189,211,146,93,109,2572, 
2024-May-20_14:16:44.677, 8mS, 80nA,114,157,186,207,144,91,108,2442, 
2024-May-20_14:16:44.807, 8mS, 80nA,114,157,187,208,145,91,108,2446, 
2024-May-20_14:16:44.927, 8mS, 80nA,118,160,189,211,144,92,108,2477, 
2024-May-20_14:16:45.058, 8mS, 80nA,114,157,186,207,144,91,108,2455, 
2024-May-20_14:16:45.178, 8mS, 80nA,118,161,189,211,146,93,109,2568, 
2024-May-20_14:16:45.308, 8mS, 80nA,119,161,189,211,145,92,108,2493, 
2024-May-20_14:16:45.428, 8mS, 80nA,113,156,186,207,144,91,107,2415, 
2024-May-20_14:16:45.558, 8mS, 80nA,118,160,189,211,146,93,109,2561, 
2024-May-20_14:16:45.678, 8mS, 80nA,116,158,187,208,145,92,108,2502, 
2024-May-20_14:16:45.810, 8mS, 80nA,113,156,186,207,144,91,107,2410, 
2024-May-20_14:16:45.930, 8mS, 80nA,117,159,188,209,145,92,108,2538, 
2024-May-20_14:16:46.060, 8mS, 80nA,113,156,186,207,144,91,107,2411, 
2024-May-20_14:16:46.180, 8mS, 80nA,116,159,188,210,146,93,109,2503, 
2024-May-20_14:16:46.310, 8mS, 80nA,117,159,188,209,144,91,108,2436, 
2024-May-20_14:16:46.430, 8mS, 80nA,113,156,186,207,144,91,107,2415, 
2024-May-20_14:16:46.560, 8mS, 80nA,118,160,189,210,146,93,109,2575, 
2024-May-20_14:16:46.681, 8mS, 80nA,117,159,188,210,144,91,108,2444, 
2024-May-20_14:16:46.811, 8mS, 80nA,114,158,187,209,145,91,108,2439, 
2024-May-20_14:16:46.931, 8mS, 80nA,118,160,189,210,146,93,109,2566, 
2024-May-20_14:16:47.061, 8mS, 80nA,114,157,186,207,144,91,108,2456, 
2024-May-20_14:16:47.181, 8mS, 80nA,114,157,187,208,145,92,108,2439, 
2024-May-20_14:16:47.311, 8mS, 80nA,116,158,187,208,145,92,108,2496, 
2024-May-20_14:16:47.432, 8mS, 80nA,115,158,187,208,145,92,108,2477, 
2024-May-20_14:16:47.552, 8mS, 80nA,118,160,189,211,146,93,109,2557, 
2024-May-20_14:16:47.684, 8mS, 80nA,118,160,189,211,145,92,108,2519, 
2024-May-20_14:16:47.810, 8mS, 80nA,113,157,186,208,144,91,108,2419, 
2024-May-20_14:16:47.931, 8mS, 80nA,117,160,189,210,146,93,109,2542, 
2024-May-20_14:16:48.061, 8mS, 80nA,117,159,188,209,144,91,108,2426, 
2024-May-20_14:16:48.181, 8mS, 80nA,113,157,187,208,145,91,108,2420, 
2024-May-20_14:16:48.312, 8mS, 80nA,118,160,189,211,146,93,109,2572, 
2024-May-20_14:16:48.432, 8mS, 80nA,118,160,189,210,145,91,108,2437, 
2024-May-20_14:16:48.562, 8mS, 80nA,115,158,188,209,145,92,108,2483, 
2024-May-20_14:16:48.682, 8mS, 80nA,119,161,189,211,147,94,109,2579, 
2024-May-20_14:16:48.812, 8mS, 80nA,114,157,187,208,145,91,108,2441, 
2024-May-20_14:16:48.932, 8mS, 80nA,115,158,187,209,145,92,108,2460, 
2024-May-20_14:16:49.062, 8mS, 80nA,115,158,187,208,145,92,108,2472, 
2024-May-20_14:16:49.182, 8mS, 80nA,114,157,186,207,144,91,108,2436, 
2024-May-20_14:16:49.302, 8mS, 80nA,118,161,189,212,147,94,109,2571, 
2024-May-20_14:16:49.433, 8mS, 80nA,115,158,187,208,145,92,108,2474, 
2024-May-20_14:16:49.553, 8mS, 80nA,113,157,186,207,144,91,107,2413, 
2024-May-20_14:16:49.683, 8mS, 80nA,118,161,189,212,146,93,109,2567, 
2024-May-20_14:16:49.803, 8mS, 80nA,116,158,187,208,145,92,108,2502, 
2024-May-20_14:16:49.933, 8mS, 80nA,113,157,186,207,144,91,107,2420, 
2024-May-20_14:16:50.053, 8mS, 80nA,117,159,188,209,145,92,108,2538, 
2024-May-20_14:16:50.183, 8mS, 80nA,116,158,187,208,144,91,107,2412, 
2024-May-20_14:16:50.303, 8mS, 80nA,117,159,188,210,146,93,109,2514, 
2024-May-20_14:16:50.433, 8mS, 80nA,117,159,188,209,145,93,108,2552, 
2024-May-20_14:16:50.553, 8mS, 80nA,113,157,186,207,144,91,108,2420, 
2024-May-20_14:16:50.684, 8mS, 80nA,116,159,188,210,146,92,109,2499, 
2024-May-20_14:16:50.805, 8mS, 80nA,118,160,188,210,144,91,108,2445, 
2024-May-20_14:16:50.935, 8mS, 80nA,115,158,187,209,145,92,108,2456, 
2024-May-20_14:16:51.055, 8mS, 80nA,118,160,189,211,146,93,109,2581, 
2024-May-20_14:16:51.185, 8mS, 80nA,115,157,187,208,145,91,108,2461, 
2024-May-20_14:16:51.305, 8mS, 80nA,114,157,187,208,145,92,108,2437, 
2024-May-20_14:16:51.435, 8mS, 80nA,116,158,187,208,145,92,108,2504, 
2024-May-20_14:16:51.555, 8mS, 80nA,115,158,187,208,145,92,108,2473, 
2024-May-20_14:16:51.685, 8mS, 80nA,117,160,189,210,146,93,109,2548, 
2024-May-20_14:16:51.805, 8mS, 80nA,116,159,188,209,145,92,108,2511, 
2024-May-20_14:16:51.935, 8mS, 80nA,113,157,186,207,144,91,108,2406, 
2024-May-20_14:16:52.055, 8mS, 80nA,116,159,188,210,146,92,108,2515, 
2024-May-20_14:16:52.185, 8mS, 80nA,113,157,186,207,144,91,108,2413, 
2024-May-20_14:16:52.305, 8mS, 80nA,113,157,186,207,144,91,108,2406, 
2024-May-20_14:16:52.435, 8mS, 80nA,118,160,189,211,146,93,109,2552, 
2024-May-20_14:16:52.555, 8mS, 80nA,117,160,188,210,144,91,108,2421, 
2024-May-20_14:16:52.685, 8mS, 80nA,114,157,187,208,145,91,108,2449, 
2024-May-20_14:16:52.806, 8mS, 80nA,118,160,189,211,146,93,109,2558, 
2024-May-20_14:16:52.936, 8mS, 80nA,113,157,186,207,144,91,108,2428, 
2024-May-20_14:16:53.056, 8mS, 80nA,113,157,187,208,145,91,108,2435, 
2024-May-20_14:16:53.186, 8mS, 80nA,114,157,186,207,145,91,108,2468, 
2024-May-20_14:16:53.306, 8mS, 80nA,114,157,186,207,144,91,107,2407, 
2024-May-20_14:16:53.436, 8mS, 80nA,118,160,189,211,146,93,109,2553, 
2024-May-20_14:16:53.556, 8mS, 80nA,115,158,187,208,145,92,108,2490, 
2024-May-20_14:16:53.686, 8mS, 80nA,112,156,186,207,144,91,107,2401, 
2024-May-20_14:16:53.806, 8mS, 80nA,117,160,189,211,146,93,109,2538, 
2024-May-20_14:16:53.936, 8mS, 80nA,116,158,187,208,144,91,107,2400, 
2024-May-20_14:16:54.056, 8mS, 80nA,112,156,186,207,144,91,107,2396, 
2024-May-20_14:16:54.186, 8mS, 80nA,117,159,188,209,145,92,108,2535, 
2024-May-20_14:16:54.306, 8mS, 80nA,112,156,186,207,144,91,107,2403, 
2024-May-20_14:16:54.436, 8mS, 80nA,115,158,188,210,145,92,108,2463, 
2024-May-20_14:16:54.556, 8mS, 80nA,117,159,188,210,146,93,109,2542, 
2024-May-20_14:16:54.686, 8mS, 80nA,113,156,186,207,145,91,108,2425, 
2024-May-20_14:16:54.806, 8mS, 80nA,114,158,188,209,145,92,108,2444, 
2024-May-20_14:16:54.936, 8mS, 80nA,114,157,187,208,145,92,108,2445, 
2024-May-20_14:16:55.056, 8mS, 80nA,113,157,187,208,145,91,108,2407, 
2024-May-20_14:16:55.186, 8mS, 80nA,117,160,189,211,146,93,109,2547, 
2024-May-20_14:16:55.306, 8mS, 80nA,115,158,187,208,145,92,108,2475, 
2024-May-20_14:16:55.436, 8mS, 80nA,113,157,186,208,145,91,108,2415, 
2024-May-20_14:16:55.556, 8mS, 80nA,117,160,189,210,146,93,108,2552, 
2024-May-20_14:16:55.686, 8mS, 80nA,113,156,186,207,144,91,107,2399, 
2024-May-20_14:16:55.806, 8mS, 80nA,113,156,186,207,145,92,108,2514, 
2024-May-20_14:16:55.936, 8mS, 80nA,117,159,187,209,145,92,108,2529, 
2024-May-20_14:16:56.056, 8mS, 80nA,112,156,185,206,144,91,107,2405, 
2024-May-20_14:16:56.186, 8mS, 80nA,115,158,187,208,145,92,108,2491, 
2024-May-20_14:16:56.306, 8mS, 80nA,117,158,187,209,145,92,108,2536, 
2024-May-20_14:16:56.436, 8mS, 80nA,113,156,186,207,144,91,107,2438, 
2024-May-20_14:16:56.556, 8mS, 80nA,115,157,187,208,145,93,108,2468, 
2024-May-20_14:16:56.686, 8mS, 80nA,113,156,186,207,144,91,107,2435, 
2024-May-20_14:16:56.806, 8mS, 80nA,114,157,187,208,145,91,108,2439, 
2024-May-20_14:16:56.936, 8mS, 80nA,118,161,190,211,147,94,109,2572, 
2024-May-20_14:16:57.056, 8mS, 80nA,114,157,186,207,144,91,108,2451, 
2024-May-20_14:16:57.186, 8mS, 80nA,113,157,186,207,146,93,109,2549, 
2024-May-20_14:16:57.306, 8mS, 80nA,118,160,189,211,146,93,109,2561, 
2024-May-20_14:16:57.436, 8mS, 80nA,112,156,186,207,144,91,107,2400, 
2024-May-20_14:16:57.556, 8mS, 80nA,112,156,186,207,146,93,109,2531, 
2024-May-20_14:16:57.686, 8mS, 80nA,116,158,187,208,145,92,108,2506, 
2024-May-20_14:16:57.806, 8mS, 80nA,112,156,186,207,144,91,107,2388, 
2024-May-20_14:16:57.936, 8mS, 80nA,116,159,188,210,145,92,108,2532, 
2024-May-20_14:16:58.057, 8mS, 80nA,116,158,188,209,145,92,108,2509, 
2024-May-20_14:16:58.187, 8mS, 80nA,115,159,188,210,146,92,109,2457, 
2024-May-20_14:16:58.307, 8mS, 80nA,116,160,189,211,146,93,109,2547, 
2024-May-20_14:16:58.437, 8mS, 80nA,113,157,187,208,145,91,108,2428, 
2024-May-20_14:16:58.557, 8mS, 80nA,115,158,188,210,146,92,109,2452, 
2024-May-20_14:16:58.687, 8mS, 80nA,118,160,189,211,147,93,109,2569, 
2024-May-20_14:16:58.807, 8mS, 80nA,114,157,187,208,145,92,108,2445, 
2024-May-20_14:16:58.937, 8mS, 80nA,114,158,187,209,146,93,109,2557, 
2024-May-20_14:16:59.057, 8mS, 80nA,118,160,189,211,147,93,109,2570, 
2024-May-20_14:16:59.187, 8mS, 80nA,113,157,187,208,145,91,108,2409, 
2024-May-20_14:16:59.307, 8mS, 80nA,117,160,189,211,146,93,109,2542, 
2024-May-20_14:16:59.428, 8mS, 80nA,116,159,188,209,146,92,109,2509, 
2024-May-20_14:16:59.558, 8mS, 80nA,113,157,186,208,145,91,108,2403, 
2024-May-20_14:16:59.678, 8mS, 80nA,116,159,189,210,146,93,109,2517, 
2024-May-20_14:16:59.808, 8mS, 80nA,117,159,188,210,146,93,109,2526, 
2024-May-20_14:16:59.928, 8mS, 80nA,115,158,188,210,146,92,108,2475, 
2024-May-20_14:17:00.058, 8mS, 80nA,116,159,188,210,147,93,109,2564, 
2024-May-20_14:17:00.178, 8mS, 80nA,113,157,187,208,145,91,108,2428, 
